Format Version,1.23,Take Name,SH_superlong_2,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2021-03-23 03.36.32.780 ,Total Frames in Take,1692,Total Exported Frames,1692,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Isomed:Marker1,Isomed:Marker1,Isomed:Marker1,Isomed:Marker2,Isomed:Marker2,Isomed:Marker2,Isomed:Marker3,Isomed:Marker3,Isomed:Marker3,Shank:Marker1,Shank:Marker1,Shank:Marker1,Shank:Marker2,Shank:Marker2,Shank:Marker2,Shank:Marker3,Shank:Marker3,Shank:Marker3,Thigh:Marker1,Thigh:Marker1,Thigh:Marker1,Thigh:Marker2,Thigh:Marker2,Thigh:Marker2,Thigh:Marker3,Thigh:Marker3,Thigh:Marker3
,ID,"107C10","107C10","107C10","107C30","107C30","107C30","107C00","107C00","107C00","107C50","107C50","107C50","107C20","107C20","107C20","107C40","107C40","107C40","107BF0","107BF0","107BF0","107BB0","107BB0","107BB0","107BC0","107BC0","107BC0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
15,0.150000,-0.080359,0.799279,-0.326458,-0.141205,0.657568,-0.363709,-0.043052,0.780703,-0.286835,-0.189006,0.633645,-0.132704,-0.196673,0.424534,-0.134855,-0.198343,0.537467,-0.171526,0.173094,0.843078,-0.241557,-0.091554,0.791368,-0.077213,-0.069038,0.786439,-0.202095
16,0.160000,-0.080431,0.799259,-0.326489,-0.141160,0.657532,-0.363719,-0.042962,0.780702,-0.286810,-0.188981,0.633660,-0.132666,-0.196621,0.424513,-0.134837,-0.198521,0.537462,-0.171558,0.173232,0.843067,-0.241605,-0.091423,0.791381,-0.077227,-0.068957,0.786405,-0.202112
17,0.170000,-0.080453,0.799266,-0.326469,-0.141099,0.657554,-0.363760,-0.043023,0.780686,-0.286821,-0.188981,0.633660,-0.132666,-0.196673,0.424534,-0.134855,-0.198261,0.537458,-0.171583,0.173151,0.843094,-0.241574,-0.091549,0.791373,-0.077232,-0.069038,0.786439,-0.202095
18,0.180000,-0.080586,0.799288,-0.326479,-0.141135,0.657569,-0.363691,-0.043062,0.780701,-0.286778,-0.188951,0.633648,-0.132680,-0.196745,0.424569,-0.134872,-0.198309,0.537467,-0.171527,0.173232,0.843067,-0.241605,-0.091423,0.791381,-0.077227,-0.069099,0.786437,-0.202081
19,0.190000,-0.080442,0.799265,-0.326450,-0.141088,0.657532,-0.363701,-0.043023,0.780686,-0.286821,-0.188981,0.633660,-0.132666,-0.196639,0.424506,-0.134863,-0.198305,0.537455,-0.171573,0.173232,0.843067,-0.241605,-0.091554,0.791368,-0.077213,-0.069021,0.786445,-0.202074
20,0.200000,-0.080422,0.799307,-0.326449,-0.141160,0.657532,-0.363719,-0.043120,0.780685,-0.286789,-0.188945,0.633643,-0.132679,-0.196727,0.424570,-0.134850,-0.198478,0.537496,-0.171542,0.173232,0.843067,-0.241605,-0.091419,0.791385,-0.077244,-0.069058,0.786466,-0.202063
21,0.210000,-0.080465,0.799273,-0.326429,-0.141206,0.657568,-0.363709,-0.042962,0.780702,-0.286810,-0.188945,0.633643,-0.132679,-0.196560,0.424494,-0.134809,-0.198344,0.537488,-0.171559,0.173232,0.843067,-0.241605,-0.091362,0.791401,-0.077206,-0.069061,0.786480,-0.202068
22,0.220000,-0.080511,0.799259,-0.326470,-0.141158,0.657532,-0.363719,-0.043062,0.780701,-0.286778,-0.188951,0.633648,-0.132680,-0.196700,0.424560,-0.134845,-0.198278,0.537451,-0.171556,0.173232,0.843067,-0.241605,-0.091554,0.791368,-0.077213,-0.069061,0.786480,-0.202068
23,0.230000,-0.080431,0.799259,-0.326489,-0.140934,0.657548,-0.363710,-0.043023,0.780686,-0.286821,-0.188981,0.633660,-0.132666,-0.196727,0.424570,-0.134850,-0.198309,0.537467,-0.171527,0.173232,0.843067,-0.241605,-0.091554,0.791368,-0.077213,-0.069090,0.786464,-0.202088
24,0.240000,-0.080536,0.799253,-0.326460,-0.141160,0.657554,-0.363712,-0.042962,0.780702,-0.286810,-0.188951,0.633648,-0.132680,-0.196621,0.424513,-0.134837,-0.198503,0.537455,-0.171526,0.173232,0.843067,-0.241605,-0.091554,0.791368,-0.077213,-0.068992,0.786461,-0.202054
25,0.250000,-0.080505,0.799294,-0.326440,-0.141158,0.657532,-0.363719,-0.043120,0.780685,-0.286789,-0.188981,0.633660,-0.132666,-0.196673,0.424534,-0.134855,-0.198423,0.537471,-0.171559,0.173232,0.843067,-0.241605,-0.091554,0.791368,-0.077213,-0.069038,0.786439,-0.202095
26,0.260000,-0.080336,0.799271,-0.326479,-0.141158,0.657532,-0.363719,-0.043015,0.780685,-0.286824,-0.188981,0.633660,-0.132666,-0.196687,0.424552,-0.134843,-0.198484,0.537507,-0.171549,0.173232,0.843067,-0.241605,-0.091598,0.791371,-0.077264,-0.069111,0.786427,-0.202080
