Format Version,1.23,Take Name,H_superlong_3,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2021-03-23 03.41.41.773 ,Total Frames in Take,1674,Total Exported Frames,1674,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Isomed:Marker1,Isomed:Marker1,Isomed:Marker1,Isomed:Marker2,Isomed:Marker2,Isomed:Marker2,Isomed:Marker3,Isomed:Marker3,Isomed:Marker3,Shank:Marker1,Shank:Marker1,Shank:Marker1,Shank:Marker2,Shank:Marker2,Shank:Marker2,Shank:Marker3,Shank:Marker3,Shank:Marker3,Thigh:Marker1,Thigh:Marker1,Thigh:Marker1,Thigh:Marker2,Thigh:Marker2,Thigh:Marker2,Thigh:Marker3,Thigh:Marker3,Thigh:Marker3
,ID,"107CE0","107CE0","107CE0","107D00","107D00","107D00","107D10","107D10","107D10","107D50","107D50","107D50","107D40","107D40","107D40","107D30","107D30","107D30","107CF0","107CF0","107CF0","107D60","107D60","107D60","107D20","107D20","107D20"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
58,0.580000,-0.083528,0.789019,-0.326663,-0.108182,0.635874,-0.362132,-0.042935,0.780731,-0.286719,-0.145729,0.602782,-0.131804,-0.100068,0.398158,-0.131624,-0.130446,0.506696,-0.169785,0.175720,0.836758,-0.245915,-0.087011,0.783694,-0.083610,-0.061967,0.778173,-0.209201
59,0.590000,-0.083599,0.789039,-0.326673,-0.108195,0.635887,-0.362153,-0.043005,0.780727,-0.286741,-0.145617,0.602785,-0.131793,-0.100036,0.398137,-0.131626,-0.130446,0.506696,-0.169785,0.175499,0.836834,-0.245923,-0.086943,0.783754,-0.083562,-0.062028,0.778228,-0.209175
60,0.600000,-0.083511,0.789015,-0.326683,-0.108195,0.635887,-0.362153,-0.042935,0.780731,-0.286719,-0.145729,0.602782,-0.131804,-0.100064,0.398146,-0.131606,-0.130446,0.506696,-0.169785,0.175640,0.836860,-0.245894,-0.087013,0.783784,-0.083564,-0.062108,0.778343,-0.209132
61,0.610000,-0.083599,0.789039,-0.326673,-0.108399,0.635867,-0.362089,-0.042964,0.780748,-0.286733,-0.145729,0.602782,-0.131804,-0.100068,0.398158,-0.131624,-0.130552,0.506742,-0.169796,0.175281,0.836907,-0.245917,-0.087115,0.783824,-0.083546,-0.062200,0.778344,-0.209108
62,0.620000,-0.083528,0.789019,-0.326663,-0.108413,0.635881,-0.362111,-0.042964,0.780748,-0.286733,-0.145732,0.602777,-0.131786,-0.100068,0.398158,-0.131624,-0.130446,0.506696,-0.169785,0.175119,0.836961,-0.245894,-0.087190,0.783855,-0.083551,-0.062253,0.778381,-0.209082
63,0.630000,-0.083528,0.789019,-0.326663,-0.108182,0.635874,-0.362132,-0.042935,0.780731,-0.286719,-0.145729,0.602782,-0.131804,-0.100002,0.398102,-0.131602,-0.130545,0.506702,-0.169812,0.175348,0.836971,-0.245829,-0.087208,0.783908,-0.083537,-0.062107,0.778384,-0.209073
64,0.640000,-0.083583,0.789034,-0.326694,-0.108413,0.635881,-0.362111,-0.042935,0.780731,-0.286719,-0.145729,0.602782,-0.131804,-0.100048,0.398153,-0.131644,-0.130446,0.506696,-0.169785,0.175259,0.836988,-0.245879,-0.087156,0.783909,-0.083504,-0.061996,0.778407,-0.209066
65,0.650000,-0.083528,0.789019,-0.326663,-0.106694,0.635993,-0.362317,-0.042935,0.780731,-0.286719,-0.145752,0.602781,-0.131767,-0.099994,0.398124,-0.131606,-0.130446,0.506696,-0.169785,0.175348,0.836971,-0.245829,-0.087256,0.783942,-0.083514,-0.061882,0.778460,-0.209103
66,0.660000,-0.083528,0.789019,-0.326663,-0.106694,0.635993,-0.362317,-0.042935,0.780731,-0.286719,-0.145729,0.602782,-0.131804,-0.100068,0.398158,-0.131624,-0.130563,0.506721,-0.169799,0.175068,0.837065,-0.245791,-0.087069,0.783960,-0.083450,-0.062138,0.778495,-0.209040
67,0.670000,-0.083525,0.789021,-0.326682,-0.108182,0.635874,-0.362132,-0.042973,0.780731,-0.286737,-0.145729,0.602782,-0.131804,-0.100064,0.398146,-0.131606,-0.130578,0.506750,-0.169814,0.174837,0.837142,-0.245795,-0.087161,0.783998,-0.083436,-0.062138,0.778495,-0.209040
