Format Version,1.23,Take Name,Fifty_070_1,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2021-03-23 03.04.21.117 ,Total Frames in Take,1471,Total Exported Frames,1471,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Isomed:Marker1,Isomed:Marker1,Isomed:Marker1,Isomed:Marker2,Isomed:Marker2,Isomed:Marker2,Isomed:Marker3,Isomed:Marker3,Isomed:Marker3,Shank:Marker1,Shank:Marker1,Shank:Marker1,Shank:Marker2,Shank:Marker2,Shank:Marker2,Shank:Marker3,Shank:Marker3,Shank:Marker3,Thigh:Marker1,Thigh:Marker1,Thigh:Marker1,Thigh:Marker2,Thigh:Marker2,Thigh:Marker2,Thigh:Marker3,Thigh:Marker3,Thigh:Marker3
,ID,"100FA0","100FA0","100FA0","101040","101040","101040","100F70","100F70","100F70","100800","100800","100800","100E40","100E40","100E40","100F50","100F50","100F50","100E80","100E80","100E80","100930","100930","100930","100F90","100F90","100F90"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.086036,0.807775,-0.317329,-0.178969,0.685457,-0.355681,-0.054518,0.780598,-0.277805,-0.231754,0.671833,-0.124600,-0.289480,0.471096,-0.128592,-0.264371,0.581465,-0.164400,0.167965,0.850837,-0.234494,-0.098197,0.800426,-0.066517,-0.092391,0.800195,-0.191738
1,0.010000,-0.086036,0.807775,-0.317329,-0.178898,0.685419,-0.355713,-0.054546,0.780601,-0.277835,-0.231657,0.671840,-0.124589,-0.289475,0.471099,-0.128607,-0.264313,0.581432,-0.164399,0.168151,0.850848,-0.234515,-0.098226,0.800420,-0.066556,-0.092052,0.800174,-0.191730
2,0.020000,-0.086037,0.807779,-0.317348,-0.178898,0.685419,-0.355713,-0.054617,0.780632,-0.277829,-0.231709,0.671804,-0.124614,-0.289491,0.471116,-0.128597,-0.264345,0.581439,-0.164415,0.167897,0.850804,-0.234458,-0.098142,0.800443,-0.066558,-0.091940,0.800136,-0.191705
3,0.030000,-0.086036,0.807775,-0.317329,-0.178829,0.685431,-0.355742,-0.054567,0.780586,-0.277855,-0.231802,0.671859,-0.124598,-0.289480,0.471096,-0.128592,-0.264361,0.581445,-0.164421,0.168151,0.850848,-0.234515,-0.098046,0.800516,-0.066525,-0.091846,0.800106,-0.191682
4,0.040000,-0.085978,0.807751,-0.317344,-0.178829,0.685431,-0.355742,-0.054422,0.780609,-0.277859,-0.231711,0.671813,-0.124610,-0.289512,0.471124,-0.128627,-0.264313,0.581432,-0.164399,0.168083,0.850815,-0.234477,-0.098083,0.800479,-0.066540,-0.092066,0.800183,-0.191725
5,0.050000,-0.086036,0.807775,-0.317329,-0.178969,0.685451,-0.355709,-0.054518,0.780598,-0.277805,-0.231675,0.671799,-0.124610,-0.289480,0.471096,-0.128592,-0.264332,0.581471,-0.164424,0.167965,0.850837,-0.234494,-0.098089,0.800523,-0.066547,-0.091846,0.800106,-0.191682
6,0.060000,-0.086036,0.807775,-0.317329,-0.178829,0.685431,-0.355742,-0.054668,0.780604,-0.277827,-0.231766,0.671844,-0.124600,-0.289491,0.471116,-0.128597,-0.264357,0.581448,-0.164425,0.167965,0.850837,-0.234494,-0.098121,0.800547,-0.066556,-0.091846,0.800106,-0.191682
7,0.070000,-0.086036,0.807775,-0.317329,-0.178969,0.685451,-0.355709,-0.054518,0.780598,-0.277805,-0.231654,0.671792,-0.124595,-0.289609,0.471106,-0.128586,-0.264345,0.581439,-0.164415,0.167990,0.850862,-0.234459,-0.098341,0.800535,-0.066587,-0.091974,0.800153,-0.191702
8,0.080000,-0.086037,0.807779,-0.317348,-0.178898,0.685419,-0.355713,-0.054538,0.780615,-0.277812,-0.231620,0.671802,-0.124612,-0.289475,0.471099,-0.128607,-0.264313,0.581432,-0.164399,0.167965,0.850837,-0.234494,-0.098203,0.800530,-0.066544,-0.091974,0.800153,-0.191702
9,0.090000,-0.085963,0.807745,-0.317335,-0.178829,0.685431,-0.355742,-0.054546,0.780601,-0.277835,-0.231802,0.671859,-0.124598,-0.289440,0.471112,-0.128599,-0.264345,0.581439,-0.164415,0.168281,0.850805,-0.234487,-0.098313,0.800575,-0.066575,-0.091966,0.800160,-0.191685
