Format Version,1.23,Take Name,SH_long_2,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2021-03-23 04.13.41.934 ,Total Frames in Take,1701,Total Exported Frames,1701,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
8,0.080000,-0.071932,0.805441,-0.326170,-0.171949,0.688267,-0.364616,-0.042951,0.776868,-0.286787,-0.228776,0.678001,-0.133428,-0.290818,0.478618,-0.137215,-0.263634,0.588296,-0.173166,0.172085,0.843407,-0.240313,-0.099682,0.795684,-0.080299,-0.076035,0.786022,-0.203715
9,0.090000,-0.071880,0.805460,-0.326156,-0.171952,0.688234,-0.364598,-0.042951,0.776868,-0.286787,-0.228800,0.678020,-0.133440,-0.290772,0.478588,-0.137219,-0.263570,0.588265,-0.173158,0.171895,0.843469,-0.240295,-0.099704,0.795715,-0.080305,-0.075883,0.786025,-0.203669
10,0.100000,-0.071962,0.805454,-0.326217,-0.171994,0.688293,-0.364618,-0.042951,0.776868,-0.286787,-0.228754,0.677990,-0.133464,-0.290785,0.478599,-0.137225,-0.263531,0.588270,-0.173182,0.172005,0.843377,-0.240343,-0.099815,0.795666,-0.080272,-0.076075,0.786037,-0.203693
11,0.110000,-0.071893,0.805446,-0.326161,-0.172039,0.688284,-0.364602,-0.042951,0.776868,-0.286787,-0.228717,0.678023,-0.133483,-0.290850,0.478635,-0.137202,-0.263558,0.588259,-0.173158,0.172085,0.843407,-0.240313,-0.099726,0.795664,-0.080330,-0.076076,0.785975,-0.203718
12,0.120000,-0.071862,0.805468,-0.326186,-0.171960,0.688276,-0.364637,-0.042993,0.776884,-0.286767,-0.228800,0.678028,-0.133461,-0.290918,0.478626,-0.137237,-0.263578,0.588285,-0.173136,0.172170,0.843392,-0.240357,-0.099552,0.795685,-0.080308,-0.075866,0.786063,-0.203676
13,0.130000,-0.071929,0.805465,-0.326172,-0.171902,0.688259,-0.364670,-0.042928,0.776853,-0.286770,-0.228800,0.678028,-0.133461,-0.290768,0.478597,-0.137199,-0.263596,0.588285,-0.173151,0.171895,0.843469,-0.240295,-0.099684,0.795698,-0.080281,-0.076061,0.786024,-0.203708
14,0.140000,-0.071910,0.805474,-0.326202,-0.171998,0.688260,-0.364600,-0.042993,0.776884,-0.286767,-0.228839,0.678044,-0.133448,-0.290818,0.478618,-0.137215,-0.263578,0.588285,-0.173136,0.172085,0.843407,-0.240313,-0.099809,0.795748,-0.080269,-0.075814,0.786030,-0.203663
15,0.150000,-0.071910,0.805474,-0.326202,-0.171998,0.688260,-0.364600,-0.042971,0.776870,-0.286751,-0.228768,0.678031,-0.133476,-0.290955,0.478661,-0.137205,-0.263531,0.588270,-0.173182,0.172085,0.843407,-0.240313,-0.099820,0.795728,-0.080252,-0.076075,0.786037,-0.203693
16,0.160000,-0.071821,0.805465,-0.326253,-0.171993,0.688294,-0.364636,-0.043012,0.776896,-0.286739,-0.228753,0.678024,-0.133514,-0.290818,0.478618,-0.137215,-0.263623,0.588290,-0.173166,0.171895,0.843469,-0.240295,-0.099684,0.795698,-0.080281,-0.076001,0.786015,-0.203679
17,0.170000,-0.071910,0.805474,-0.326202,-0.171994,0.688293,-0.364618,-0.043092,0.776878,-0.286772,-0.228755,0.678033,-0.133500,-0.290764,0.478651,-0.137208,-0.263596,0.588285,-0.173151,0.172085,0.843407,-0.240313,-0.099832,0.795681,-0.080298,-0.075905,0.786027,-0.203663
18,0.180000,-0.071986,0.805435,-0.326204,-0.171902,0.688259,-0.364670,-0.042993,0.776884,-0.286767,-0.228875,0.678067,-0.133442,-0.290724,0.478622,-0.137211,-0.263558,0.588275,-0.173197,0.171895,0.843469,-0.240295,-0.099696,0.795698,-0.080264,-0.075702,0.786055,-0.203647
19,0.190000,-0.071752,0.805475,-0.326216,-0.171949,0.688286,-0.364669,-0.043012,0.776896,-0.286739,-0.228877,0.678054,-0.133466,-0.290865,0.478658,-0.137225,-0.263596,0.588285,-0.173151,0.172085,0.843407,-0.240313,-0.099684,0.795698,-0.080281,-0.076065,0.786030,-0.203684
20,0.200000,-0.071801,0.805481,-0.326232,-0.172088,0.688312,-0.364601,-0.042928,0.776853,-0.286770,-0.228782,0.678024,-0.133433,-0.290989,0.478671,-0.137221,-0.263485,0.588287,-0.173154,0.171895,0.843469,-0.240295,-0.099684,0.795698,-0.080281,-0.075953,0.786044,-0.203644
21,0.210000,-0.071880,0.805460,-0.326156,-0.172090,0.688310,-0.364583,-0.043051,0.776870,-0.286742,-0.228756,0.678039,-0.133471,-0.290825,0.478682,-0.137219,-0.263661,0.588301,-0.173181,0.171895,0.843469,-0.240295,-0.099820,0.795728,-0.080252,-0.075809,0.786038,-0.203646
22,0.220000,-0.071880,0.805460,-0.326156,-0.171991,0.688270,-0.364619,-0.043055,0.776893,-0.286762,-0.228839,0.678044,-0.133448,-0.290850,0.478688,-0.137192,-0.263616,0.588296,-0.173152,0.171895,0.843469,-0.240295,-0.099757,0.795702,-0.080256,-0.076154,0.786065,-0.203649
23,0.230000,-0.071819,0.805472,-0.326202,-0.171940,0.688305,-0.364626,-0.042951,0.776868,-0.286787,-0.228875,0.678067,-0.133442,-0.290947,0.478696,-0.137214,-0.263531,0.588270,-0.173182,0.171895,0.843469,-0.240295,-0.099855,0.795712,-0.080303,-0.075894,0.786020,-0.203653
24,0.240000,-0.071862,0.805468,-0.326186,-0.172015,0.688313,-0.364670,-0.042993,0.776884,-0.286767,-0.228660,0.678003,-0.133468,-0.290947,0.478696,-0.137214,-0.263634,0.588296,-0.173166,0.171895,0.843469,-0.240295,-0.099834,0.795739,-0.080269,-0.075883,0.786025,-0.203669
25,0.250000,-0.071910,0.805474,-0.326202,-0.171992,0.688310,-0.364670,-0.043055,0.776893,-0.286762,-0.228792,0.678062,-0.133464,-0.290905,0.478699,-0.137233,-0.263596,0.588285,-0.173151,0.172085,0.843407,-0.240313,-0.099859,0.795718,-0.080261,-0.075794,0.786044,-0.203664
26,0.260000,-0.071880,0.805460,-0.326156,-0.172000,0.688298,-0.364634,-0.042951,0.776868,-0.286787,-0.228792,0.678062,-0.133464,-0.290897,0.478675,-0.137212,-0.263523,0.588298,-0.173169,0.171895,0.843469,-0.240295,-0.099812,0.795753,-0.080280,-0.075801,0.786056,-0.203648
27,0.270000,-0.071880,0.805460,-0.326156,-0.171949,0.688286,-0.364669,-0.042951,0.776868,-0.286787,-0.228792,0.678062,-0.133464,-0.290788,0.478657,-0.137180,-0.263563,0.588321,-0.173168,0.171895,0.843469,-0.240295,-0.099793,0.795733,-0.080302,-0.075914,0.786038,-0.203646
28,0.280000,-0.071752,0.805475,-0.326216,-0.171948,0.688288,-0.364688,-0.043034,0.776891,-0.286798,-0.228831,0.678072,-0.133482,-0.290954,0.478711,-0.137223,-0.263485,0.588288,-0.173215,0.171895,0.843469,-0.240295,-0.099860,0.795721,-0.080268,-0.076142,0.786074,-0.203668
29,0.290000,-0.071862,0.805468,-0.326186,-0.172042,0.688322,-0.364635,-0.043160,0.776932,-0.286788,-0.228793,0.678056,-0.133494,-0.290850,0.478688,-0.137192,-0.263596,0.588285,-0.173151,0.172085,0.843407,-0.240313,-0.099718,0.795726,-0.080321,-0.075938,0.786000,-0.203684
30,0.300000,-0.071801,0.805481,-0.326232,-0.172041,0.688338,-0.364660,-0.042951,0.776868,-0.286787,-0.228914,0.678077,-0.133459,-0.291007,0.478730,-0.137220,-0.263419,0.588272,-0.173185,0.171981,0.843454,-0.240339,-0.099748,0.795726,-0.080284,-0.075860,0.786081,-0.203640
31,0.310000,-0.071929,0.805465,-0.326172,-0.172041,0.688338,-0.364660,-0.043056,0.776895,-0.286761,-0.228792,0.678062,-0.133464,-0.290825,0.478682,-0.137219,-0.263572,0.588330,-0.173173,0.171895,0.843469,-0.240295,-0.099892,0.795763,-0.080312,-0.075998,0.786021,-0.203654
32,0.320000,-0.071869,0.805453,-0.326217,-0.172042,0.688322,-0.364635,-0.043078,0.776909,-0.286777,-0.228875,0.678067,-0.133442,-0.290915,0.478678,-0.137227,-0.263523,0.588298,-0.173169,0.171895,0.843469,-0.240295,-0.099630,0.795731,-0.080293,-0.076075,0.786037,-0.203693
33,0.330000,-0.071866,0.805458,-0.326202,-0.172098,0.688335,-0.364642,-0.043051,0.776870,-0.286742,-0.228792,0.678062,-0.133464,-0.290938,0.478777,-0.137187,-0.263563,0.588321,-0.173168,0.171895,0.843469,-0.240295,-0.099704,0.795721,-0.080364,-0.076132,0.786067,-0.203658
34,0.340000,-0.071991,0.805453,-0.326126,-0.172049,0.688326,-0.364624,-0.042971,0.776870,-0.286751,-0.228914,0.678077,-0.133459,-0.291018,0.478741,-0.137229,-0.263457,0.588283,-0.173200,0.171895,0.843469,-0.240295,-0.099812,0.795753,-0.080280,-0.076060,0.786041,-0.203670
35,0.350000,-0.071752,0.805475,-0.326216,-0.172043,0.688336,-0.364641,-0.043092,0.776878,-0.286772,-0.228792,0.678062,-0.133464,-0.291011,0.478730,-0.137215,-0.263590,0.588330,-0.173187,0.171895,0.843469,-0.240295,-0.099894,0.795706,-0.080294,-0.075898,0.786044,-0.203663
36,0.360000,-0.071773,0.805460,-0.326236,-0.172093,0.688348,-0.364607,-0.042896,0.776841,-0.286783,-0.228837,0.678050,-0.133454,-0.290909,0.478723,-0.137198,-0.263523,0.588298,-0.173169,0.171895,0.843469,-0.240295,-0.099729,0.795705,-0.080300,-0.075902,0.786032,-0.203637
37,0.370000,-0.071910,0.805474,-0.326202,-0.172039,0.688299,-0.364637,-0.042971,0.776870,-0.286751,-0.228875,0.678067,-0.133442,-0.290888,0.478735,-0.137174,-0.263525,0.588314,-0.173157,0.171895,0.843469,-0.240295,-0.099884,0.795756,-0.080255,-0.076035,0.786039,-0.203678
38,0.380000,-0.071880,0.805460,-0.326156,-0.172091,0.688350,-0.364625,-0.043034,0.776891,-0.286798,-0.228875,0.678067,-0.133442,-0.290953,0.478754,-0.137197,-0.263656,0.588322,-0.173155,0.171895,0.843469,-0.240295,-0.099933,0.795722,-0.080235,-0.075964,0.786054,-0.203693
39,0.390000,-0.071771,0.805466,-0.326186,-0.172051,0.688346,-0.364675,-0.042928,0.776853,-0.286770,-0.228875,0.678067,-0.133442,-0.290910,0.478758,-0.137221,-0.263613,0.588342,-0.173180,0.171895,0.843469,-0.240295,-0.099812,0.795753,-0.080280,-0.075801,0.786056,-0.203648
40,0.400000,-0.071915,0.805464,-0.326219,-0.172041,0.688338,-0.364660,-0.042993,0.776884,-0.286767,-0.228914,0.678077,-0.133459,-0.290953,0.478754,-0.137197,-0.263602,0.588347,-0.173171,0.171895,0.843469,-0.240295,-0.099899,0.795768,-0.080272,-0.075927,0.786091,-0.203669
41,0.410000,-0.071752,0.805475,-0.326216,-0.172091,0.688350,-0.364625,-0.042971,0.776870,-0.286751,-0.228875,0.678067,-0.133442,-0.291096,0.478802,-0.137238,-0.263691,0.588380,-0.173198,0.171895,0.843469,-0.240295,-0.099670,0.795705,-0.080321,-0.076023,0.786079,-0.203684
42,0.420000,-0.071862,0.805468,-0.326186,-0.172138,0.688339,-0.364591,-0.042951,0.776868,-0.286787,-0.228831,0.678072,-0.133482,-0.290953,0.478754,-0.137197,-0.263566,0.588325,-0.173167,0.171895,0.843469,-0.240295,-0.099757,0.795702,-0.080256,-0.076090,0.786116,-0.203659
43,0.430000,-0.071801,0.805481,-0.326232,-0.172090,0.688326,-0.364608,-0.042951,0.776868,-0.286787,-0.228831,0.678072,-0.133482,-0.290917,0.478734,-0.137212,-0.263656,0.588386,-0.173162,0.171895,0.843469,-0.240295,-0.099820,0.795728,-0.080252,-0.076083,0.786104,-0.203675
44,0.440000,-0.071880,0.805460,-0.326156,-0.172102,0.688356,-0.364622,-0.042993,0.776884,-0.286767,-0.228875,0.678067,-0.133442,-0.291051,0.478761,-0.137219,-0.263607,0.588364,-0.173154,0.171895,0.843469,-0.240295,-0.099684,0.795698,-0.080281,-0.075949,0.786057,-0.203671
45,0.450000,-0.071826,0.805449,-0.326175,-0.172041,0.688338,-0.364660,-0.042964,0.776838,-0.286781,-0.228914,0.678077,-0.133459,-0.291059,0.478804,-0.137246,-0.263777,0.588459,-0.173141,0.171895,0.843469,-0.240295,-0.099812,0.795753,-0.080280,-0.076083,0.786104,-0.203675
46,0.460000,-0.071910,0.805474,-0.326202,-0.172091,0.688350,-0.364625,-0.043035,0.776893,-0.286796,-0.228914,0.678077,-0.133459,-0.291105,0.478800,-0.137222,-0.263742,0.588425,-0.173171,0.171895,0.843469,-0.240295,-0.099820,0.795728,-0.080252,-0.076028,0.786066,-0.203658
47,0.470000,-0.071771,0.805466,-0.326186,-0.172055,0.688332,-0.364644,-0.043056,0.776895,-0.286761,-0.228872,0.678097,-0.133488,-0.291042,0.478823,-0.137210,-0.263690,0.588409,-0.173156,0.171895,0.843469,-0.240295,-0.099714,0.795714,-0.080294,-0.076135,0.786062,-0.203684
48,0.480000,-0.071821,0.805465,-0.326253,-0.172041,0.688338,-0.364660,-0.042951,0.776868,-0.286787,-0.228875,0.678067,-0.133442,-0.291080,0.478814,-0.137203,-0.263724,0.588425,-0.173157,0.171895,0.843469,-0.240295,-0.099825,0.795714,-0.080347,-0.075934,0.786103,-0.203653
49,0.490000,-0.071910,0.805474,-0.326202,-0.171946,0.688344,-0.364648,-0.043034,0.776891,-0.286798,-0.228872,0.678097,-0.133488,-0.291131,0.478825,-0.137254,-0.263744,0.588433,-0.173186,0.171895,0.843469,-0.240295,-0.099709,0.795772,-0.080313,-0.075964,0.786054,-0.203693
50,0.500000,-0.071801,0.805481,-0.326232,-0.172011,0.688362,-0.364652,-0.042928,0.776853,-0.286770,-0.228833,0.678087,-0.133471,-0.291122,0.478842,-0.137203,-0.263783,0.588452,-0.173173,0.171895,0.843469,-0.240295,-0.099679,0.795746,-0.080330,-0.075990,0.786115,-0.203658
51,0.510000,-0.071910,0.805474,-0.326202,-0.172064,0.688391,-0.364641,-0.043008,0.776854,-0.286761,-0.228922,0.678124,-0.133485,-0.290969,0.478828,-0.137196,-0.263690,0.588409,-0.173156,0.171982,0.843437,-0.240259,-0.099677,0.795762,-0.080329,-0.076027,0.786072,-0.203702
52,0.520000,-0.071862,0.805468,-0.326186,-0.172091,0.688350,-0.364625,-0.043013,0.776878,-0.286780,-0.228965,0.678118,-0.133445,-0.290977,0.478840,-0.137209,-0.263830,0.588475,-0.173182,0.171895,0.843469,-0.240295,-0.099583,0.795724,-0.080328,-0.075976,0.786014,-0.203686
53,0.530000,-0.071650,0.805473,-0.326259,-0.172041,0.688338,-0.364660,-0.042928,0.776853,-0.286770,-0.228922,0.678124,-0.133485,-0.291042,0.478823,-0.137210,-0.263769,0.588499,-0.173190,0.171895,0.843469,-0.240295,-0.099693,0.795776,-0.080394,-0.075798,0.786043,-0.203662
54,0.540000,-0.071752,0.805475,-0.326216,-0.172020,0.688370,-0.364668,-0.043035,0.776893,-0.286796,-0.228811,0.678128,-0.133497,-0.291013,0.478837,-0.137230,-0.263877,0.588504,-0.173173,0.171895,0.843469,-0.240295,-0.099664,0.795757,-0.080378,-0.076039,0.786074,-0.203668
55,0.550000,-0.071910,0.805474,-0.326202,-0.171988,0.688356,-0.364654,-0.042971,0.776870,-0.286751,-0.228955,0.678102,-0.133466,-0.291035,0.478812,-0.137196,-0.263779,0.588511,-0.173168,0.171895,0.843469,-0.240295,-0.099618,0.795772,-0.080401,-0.076015,0.786058,-0.203717
56,0.560000,-0.071862,0.805468,-0.326186,-0.172070,0.688359,-0.364688,-0.042951,0.776868,-0.286787,-0.228762,0.678102,-0.133500,-0.291079,0.478883,-0.137191,-0.263977,0.588544,-0.173133,0.171982,0.843437,-0.240259,-0.099532,0.795711,-0.080412,-0.075872,0.786058,-0.203694
57,0.570000,-0.071805,0.805471,-0.326249,-0.172020,0.688370,-0.364668,-0.043152,0.776889,-0.286766,-0.228882,0.678114,-0.133468,-0.291050,0.478860,-0.137194,-0.263787,0.588530,-0.173159,0.171895,0.843469,-0.240295,-0.099709,0.795772,-0.080313,-0.075950,0.786040,-0.203709
58,0.580000,-0.071801,0.805481,-0.326232,-0.172011,0.688362,-0.364652,-0.042928,0.776853,-0.286770,-0.228811,0.678128,-0.133497,-0.291073,0.478880,-0.137193,-0.263877,0.588504,-0.173173,0.171895,0.843469,-0.240295,-0.099699,0.795788,-0.080424,-0.075880,0.786011,-0.203712
59,0.590000,-0.071862,0.805468,-0.326186,-0.171916,0.688367,-0.364641,-0.043135,0.776894,-0.286753,-0.228811,0.678128,-0.133497,-0.291213,0.478918,-0.137224,-0.263923,0.588535,-0.173179,0.171895,0.843469,-0.240295,-0.099601,0.795731,-0.080382,-0.075913,0.786077,-0.203684
60,0.600000,-0.071801,0.805481,-0.326232,-0.171951,0.688391,-0.364674,-0.043078,0.776909,-0.286777,-0.229005,0.678129,-0.133462,-0.291048,0.478894,-0.137215,-0.263703,0.588529,-0.173180,0.171895,0.843469,-0.240295,-0.099625,0.795763,-0.080389,-0.075950,0.786040,-0.203709
61,0.610000,-0.071862,0.805468,-0.326186,-0.171970,0.688396,-0.364630,-0.043077,0.776907,-0.286778,-0.228922,0.678124,-0.133485,-0.291006,0.478865,-0.137218,-0.263949,0.588534,-0.173180,0.171895,0.843469,-0.240295,-0.099609,0.795794,-0.080406,-0.075783,0.786089,-0.203645
62,0.620000,-0.071862,0.805468,-0.326186,-0.172075,0.688400,-0.364657,-0.042993,0.776884,-0.286767,-0.228771,0.678118,-0.133480,-0.291105,0.478935,-0.137213,-0.263758,0.588536,-0.173163,0.171895,0.843469,-0.240295,-0.099693,0.795776,-0.080394,-0.075927,0.786091,-0.203669
63,0.630000,-0.071801,0.805481,-0.326232,-0.172064,0.688391,-0.364641,-0.043078,0.776909,-0.286777,-0.228771,0.678118,-0.133480,-0.291126,0.478909,-0.137179,-0.263920,0.588529,-0.173165,0.171895,0.843469,-0.240295,-0.099494,0.795793,-0.080423,-0.075931,0.786090,-0.203667
64,0.640000,-0.071801,0.805481,-0.326232,-0.172011,0.688362,-0.364652,-0.042993,0.776884,-0.286767,-0.228811,0.678128,-0.133497,-0.291193,0.478944,-0.137216,-0.263807,0.588536,-0.173146,0.171981,0.843454,-0.240339,-0.099661,0.795767,-0.080410,-0.075913,0.786077,-0.203684
65,0.650000,-0.071738,0.805482,-0.326209,-0.172012,0.688379,-0.364676,-0.042928,0.776853,-0.286770,-0.228922,0.678124,-0.133485,-0.291113,0.478878,-0.137215,-0.263758,0.588536,-0.173163,0.171895,0.843469,-0.240295,-0.099532,0.795814,-0.080437,-0.075835,0.786102,-0.203652
66,0.660000,-0.071880,0.805460,-0.326156,-0.171855,0.688397,-0.364663,-0.042993,0.776884,-0.286767,-0.228811,0.678128,-0.133497,-0.291105,0.478935,-0.137213,-0.263867,0.588563,-0.173160,0.172085,0.843407,-0.240313,-0.099562,0.795807,-0.080428,-0.076039,0.786074,-0.203668
67,0.670000,-0.071738,0.805482,-0.326209,-0.171916,0.688367,-0.364641,-0.043077,0.776907,-0.286778,-0.228859,0.678154,-0.133493,-0.291105,0.478935,-0.137213,-0.263920,0.588529,-0.173165,0.172085,0.843407,-0.240313,-0.099602,0.795828,-0.080442,-0.075820,0.786088,-0.203667
68,0.680000,-0.071801,0.805481,-0.326232,-0.172067,0.688389,-0.364623,-0.042951,0.776868,-0.286787,-0.228776,0.678164,-0.133501,-0.291230,0.478958,-0.137252,-0.263803,0.588522,-0.173184,0.171895,0.843469,-0.240295,-0.099494,0.795793,-0.080423,-0.075964,0.786054,-0.203693
69,0.690000,-0.071880,0.805460,-0.326156,-0.172025,0.688388,-0.364691,-0.043034,0.776891,-0.286798,-0.228728,0.678138,-0.133504,-0.291083,0.478913,-0.137203,-0.263868,0.588570,-0.173174,0.172085,0.843407,-0.240313,-0.099703,0.795778,-0.080392,-0.075866,0.786063,-0.203676
70,0.700000,-0.071804,0.805479,-0.326195,-0.172022,0.688425,-0.364619,-0.043034,0.776891,-0.286798,-0.228811,0.678128,-0.133497,-0.291210,0.478965,-0.137195,-0.263703,0.588529,-0.173180,0.171895,0.843469,-0.240295,-0.099579,0.795801,-0.080415,-0.075860,0.786045,-0.203710
71,0.710000,-0.071752,0.805475,-0.326216,-0.171927,0.688393,-0.364680,-0.042993,0.776884,-0.286767,-0.228941,0.678159,-0.133471,-0.291092,0.478890,-0.137191,-0.263760,0.588542,-0.173178,0.171895,0.843469,-0.240295,-0.099567,0.795818,-0.080458,-0.075968,0.786047,-0.203710
72,0.720000,-0.071756,0.805473,-0.326179,-0.171978,0.688405,-0.364646,-0.042993,0.776884,-0.286767,-0.228894,0.678133,-0.133474,-0.291239,0.478988,-0.137191,-0.263823,0.588535,-0.173160,0.171895,0.843469,-0.240295,-0.099532,0.795814,-0.080437,-0.076065,0.786062,-0.203701
73,0.730000,-0.071881,0.805453,-0.326207,-0.172062,0.688411,-0.364642,-0.042951,0.776868,-0.286787,-0.228771,0.678118,-0.133480,-0.291167,0.478971,-0.137219,-0.263830,0.588575,-0.173119,0.171895,0.843469,-0.240295,-0.099567,0.795818,-0.080458,-0.075953,0.786047,-0.203684
74,0.740000,-0.071752,0.805475,-0.326216,-0.172192,0.688452,-0.364629,-0.043008,0.776854,-0.286761,-0.228859,0.678154,-0.133493,-0.291202,0.478991,-0.137207,-0.263851,0.588564,-0.173146,0.171895,0.843469,-0.240295,-0.099567,0.795818,-0.080458,-0.075931,0.786083,-0.203686
75,0.750000,-0.071752,0.805475,-0.326216,-0.172001,0.688408,-0.364655,-0.042951,0.776868,-0.286787,-0.228859,0.678154,-0.133493,-0.291166,0.478969,-0.137219,-0.263658,0.588542,-0.173158,0.171895,0.843469,-0.240295,-0.099713,0.795829,-0.080451,-0.075919,0.786070,-0.203701
76,0.760000,-0.071930,0.805458,-0.326223,-0.172027,0.688424,-0.364672,-0.042993,0.776884,-0.286767,-0.228819,0.678158,-0.133461,-0.291143,0.478948,-0.137208,-0.263821,0.588576,-0.173139,0.171895,0.843469,-0.240295,-0.099567,0.795818,-0.080458,-0.075931,0.786083,-0.203686
77,0.770000,-0.071752,0.805475,-0.326216,-0.172006,0.688426,-0.364678,-0.043077,0.776907,-0.286778,-0.228859,0.678154,-0.133493,-0.291152,0.478972,-0.137204,-0.263597,0.588547,-0.173132,0.171895,0.843469,-0.240295,-0.099686,0.795811,-0.080430,-0.075880,0.786112,-0.203658
78,0.780000,-0.071695,0.805485,-0.326225,-0.172192,0.688452,-0.364629,-0.042951,0.776868,-0.286787,-0.228858,0.678169,-0.133478,-0.291347,0.478993,-0.137201,-0.263689,0.588535,-0.173180,0.171895,0.843469,-0.240295,-0.099532,0.795814,-0.080437,-0.075761,0.786080,-0.203638
79,0.790000,-0.071752,0.805475,-0.326216,-0.171982,0.688423,-0.364669,-0.042951,0.776868,-0.286787,-0.228859,0.678154,-0.133493,-0.291115,0.478911,-0.137201,-0.263868,0.588570,-0.173174,0.171981,0.843454,-0.240339,-0.099494,0.795793,-0.080423,-0.075835,0.786102,-0.203652
80,0.800000,-0.071910,0.805474,-0.326202,-0.172117,0.688420,-0.364631,-0.043034,0.776891,-0.286798,-0.228858,0.678169,-0.133478,-0.291132,0.478950,-0.137231,-0.263804,0.588570,-0.173178,0.171895,0.843469,-0.240295,-0.099571,0.795811,-0.080427,-0.075839,0.786094,-0.203668
