Format Version,1.23,Take Name,Fifty_030_1,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2021-03-23 02.58.16.499 ,Total Frames in Take,1414,Total Exported Frames,1414,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
11,0.110000,-0.080697,0.838956,-0.298787,-0.230309,0.804144,-0.338781,-0.078427,0.799845,-0.260145,-0.281042,0.821539,-0.107099,-0.454213,0.704083,-0.115079,-0.364742,0.773756,-0.148539,0.165304,0.863267,-0.224585,-0.097859,0.837582,-0.046816,-0.087076,0.831829,-0.169872
12,0.120000,-0.080640,0.838938,-0.298816,-0.230229,0.804124,-0.338749,-0.078336,0.799806,-0.260176,-0.281050,0.821572,-0.107102,-0.454213,0.704083,-0.115079,-0.364637,0.773741,-0.148568,0.165259,0.863239,-0.224621,-0.097754,0.837594,-0.046764,-0.087076,0.831829,-0.169872
13,0.130000,-0.080636,0.838931,-0.298796,-0.230229,0.804124,-0.338749,-0.078287,0.799849,-0.260116,-0.281097,0.821534,-0.107116,-0.454213,0.704083,-0.115079,-0.364637,0.773741,-0.148568,0.165259,0.863239,-0.224621,-0.097773,0.837592,-0.046783,-0.087160,0.831861,-0.169897
14,0.140000,-0.080658,0.838920,-0.298837,-0.230263,0.804130,-0.338746,-0.078196,0.799809,-0.260147,-0.281103,0.821527,-0.107091,-0.454213,0.704083,-0.115079,-0.364592,0.773735,-0.148591,0.165259,0.863239,-0.224621,-0.097741,0.837596,-0.046783,-0.087076,0.831829,-0.169872
15,0.150000,-0.080697,0.838956,-0.298787,-0.230169,0.804090,-0.338776,-0.078336,0.799806,-0.260176,-0.280962,0.821546,-0.107128,-0.454211,0.704076,-0.115094,-0.364637,0.773741,-0.148568,0.165259,0.863239,-0.224621,-0.097773,0.837592,-0.046783,-0.087038,0.831864,-0.169916
16,0.160000,-0.080636,0.838931,-0.298796,-0.230340,0.804156,-0.338764,-0.078287,0.799849,-0.260116,-0.281006,0.821541,-0.107106,-0.454213,0.704083,-0.115079,-0.364656,0.773727,-0.148586,0.165118,0.863209,-0.224611,-0.097699,0.837574,-0.046790,-0.087160,0.831861,-0.169897
17,0.170000,-0.080697,0.838956,-0.298787,-0.230210,0.804108,-0.338762,-0.078287,0.799849,-0.260116,-0.281097,0.821534,-0.107116,-0.454148,0.704091,-0.115061,-0.364587,0.773722,-0.148558,0.165259,0.863239,-0.224621,-0.097803,0.837562,-0.046842,-0.087160,0.831861,-0.169897
18,0.180000,-0.080701,0.838963,-0.298806,-0.230229,0.804124,-0.338749,-0.078336,0.799806,-0.260176,-0.281054,0.821540,-0.107084,-0.454213,0.704083,-0.115079,-0.364592,0.773735,-0.148591,0.165259,0.863239,-0.224621,-0.097803,0.837562,-0.046842,-0.087076,0.831829,-0.169872
19,0.190000,-0.080636,0.838931,-0.298796,-0.230339,0.804169,-0.338754,-0.078287,0.799849,-0.260116,-0.281071,0.821538,-0.107134,-0.454119,0.704026,-0.115110,-0.364637,0.773741,-0.148568,0.165259,0.863239,-0.224621,-0.097834,0.837520,-0.046869,-0.087038,0.831864,-0.169916
20,0.200000,-0.080697,0.838956,-0.298787,-0.230275,0.804134,-0.338760,-0.078196,0.799809,-0.260147,-0.281086,0.821524,-0.107103,-0.454213,0.704083,-0.115079,-0.364683,0.773721,-0.148589,0.165259,0.863239,-0.224621,-0.097662,0.837546,-0.046802,-0.087076,0.831829,-0.169872
21,0.210000,-0.080636,0.838931,-0.298796,-0.230295,0.804146,-0.338753,-0.078309,0.799791,-0.260209,-0.281087,0.821558,-0.107092,-0.454213,0.704083,-0.115079,-0.364587,0.773722,-0.148558,0.165259,0.863239,-0.224621,-0.097761,0.837541,-0.046850,-0.087160,0.831861,-0.169897
22,0.220000,-0.080720,0.838945,-0.298827,-0.230273,0.804147,-0.338749,-0.078287,0.799849,-0.260116,-0.281097,0.821534,-0.107116,-0.454213,0.704083,-0.115079,-0.364708,0.773740,-0.148547,0.165259,0.863239,-0.224621,-0.097698,0.837538,-0.046873,-0.087076,0.831829,-0.169872
23,0.230000,-0.080764,0.838962,-0.298814,-0.230273,0.804147,-0.338749,-0.078336,0.799806,-0.260176,-0.281062,0.821572,-0.107143,-0.454213,0.704083,-0.115079,-0.364637,0.773741,-0.148568,0.165259,0.863239,-0.224621,-0.097719,0.837579,-0.046828,-0.087096,0.831838,-0.169915
24,0.240000,-0.080737,0.838971,-0.298775,-0.230187,0.804111,-0.338762,-0.078196,0.799809,-0.260147,-0.281026,0.821523,-0.107079,-0.454213,0.704083,-0.115079,-0.364637,0.773741,-0.148568,0.165392,0.863195,-0.224593,-0.097719,0.837579,-0.046828,-0.087076,0.831829,-0.169872
25,0.250000,-0.080697,0.838956,-0.298787,-0.230220,0.804174,-0.338766,-0.078337,0.799803,-0.260212,-0.281110,0.821580,-0.107095,-0.454148,0.704091,-0.115061,-0.364610,0.773721,-0.148610,0.165259,0.863239,-0.224621,-0.097845,0.837584,-0.046835,-0.087079,0.831861,-0.169945
26,0.260000,-0.080716,0.838938,-0.298808,-0.230229,0.804124,-0.338749,-0.078427,0.799845,-0.260145,-0.281041,0.821505,-0.107110,-0.454180,0.704062,-0.115109,-0.364521,0.773750,-0.148586,0.165118,0.863209,-0.224611,-0.097803,0.837562,-0.046842,-0.086953,0.831832,-0.169892
27,0.270000,-0.080701,0.838963,-0.298806,-0.230275,0.804134,-0.338760,-0.078400,0.799830,-0.260178,-0.281038,0.821519,-0.107125,-0.454213,0.704083,-0.115079,-0.364612,0.773736,-0.148584,0.165259,0.863239,-0.224621,-0.097654,0.837569,-0.046834,-0.086968,0.831788,-0.169882
28,0.280000,-0.080697,0.838956,-0.298787,-0.230209,0.804120,-0.338752,-0.078260,0.799834,-0.260148,-0.281066,0.821550,-0.107098,-0.454213,0.704083,-0.115079,-0.364592,0.773735,-0.148591,0.165259,0.863239,-0.224621,-0.097742,0.837566,-0.046884,-0.087076,0.831829,-0.169872
29,0.290000,-0.080697,0.838956,-0.298787,-0.230229,0.804119,-0.338756,-0.078287,0.799849,-0.260116,-0.281086,0.821524,-0.107103,-0.454180,0.704062,-0.115109,-0.364656,0.773727,-0.148586,0.165259,0.863239,-0.224621,-0.097700,0.837545,-0.046891,-0.086957,0.831864,-0.169965
30,0.300000,-0.080697,0.838956,-0.298787,-0.230209,0.804120,-0.338752,-0.078196,0.799809,-0.260147,-0.280979,0.821593,-0.107063,-0.454089,0.704063,-0.115126,-0.364637,0.773741,-0.148568,0.165259,0.863239,-0.224621,-0.097761,0.837541,-0.046850,-0.086972,0.831820,-0.169956
31,0.310000,-0.080697,0.838956,-0.298787,-0.230342,0.804169,-0.338771,-0.078336,0.799806,-0.260176,-0.281097,0.821534,-0.107116,-0.454152,0.704047,-0.115080,-0.364587,0.773722,-0.148558,0.165203,0.863181,-0.224622,-0.097763,0.837548,-0.046868,-0.086972,0.831820,-0.169956
32,0.320000,-0.080697,0.838956,-0.298787,-0.230196,0.804163,-0.338759,-0.078287,0.799849,-0.260116,-0.281097,0.821536,-0.107092,-0.454213,0.704083,-0.115079,-0.364567,0.773756,-0.148562,0.165259,0.863239,-0.224621,-0.097836,0.837527,-0.046887,-0.086867,0.831800,-0.169945
33,0.330000,-0.080716,0.838938,-0.298808,-0.230286,0.804131,-0.338771,-0.078336,0.799806,-0.260176,-0.280946,0.821525,-0.107139,-0.454152,0.704047,-0.115080,-0.364656,0.773727,-0.148586,0.165069,0.863225,-0.224650,-0.097681,0.837530,-0.046904,-0.086982,0.831767,-0.169943
34,0.340000,-0.080640,0.838938,-0.298816,-0.230309,0.804152,-0.338746,-0.078260,0.799834,-0.260148,-0.281116,0.821557,-0.107127,-0.454148,0.704091,-0.115061,-0.364637,0.773741,-0.148568,0.165259,0.863239,-0.224621,-0.097805,0.837570,-0.046860,-0.086990,0.831797,-0.169925
35,0.350000,-0.080636,0.838931,-0.298796,-0.230229,0.804124,-0.338749,-0.078336,0.799806,-0.260176,-0.281033,0.821573,-0.107108,-0.454148,0.704091,-0.115061,-0.364637,0.773741,-0.148568,0.165118,0.863209,-0.224611,-0.097700,0.837545,-0.046891,-0.086889,0.831787,-0.169931
36,0.360000,-0.080636,0.838931,-0.298796,-0.230317,0.804159,-0.338764,-0.078287,0.799849,-0.260116,-0.281097,0.821534,-0.107116,-0.454148,0.704091,-0.115061,-0.364637,0.773741,-0.148568,0.165259,0.863239,-0.224621,-0.097700,0.837545,-0.046891,-0.086972,0.831820,-0.169956
37,0.370000,-0.080655,0.838913,-0.298818,-0.230241,0.804190,-0.338754,-0.078196,0.799809,-0.260147,-0.281079,0.821519,-0.107050,-0.454213,0.704083,-0.115079,-0.364587,0.773722,-0.148558,0.165118,0.863209,-0.224611,-0.097819,0.837533,-0.046932,-0.086990,0.831797,-0.169925
38,0.380000,-0.080697,0.838956,-0.298787,-0.230229,0.804124,-0.338749,-0.078196,0.799809,-0.260147,-0.281119,0.821543,-0.107111,-0.454148,0.704091,-0.115061,-0.364592,0.773735,-0.148591,0.165259,0.863239,-0.224621,-0.097819,0.837533,-0.046932,-0.086867,0.831800,-0.169945
39,0.390000,-0.080640,0.838938,-0.298816,-0.230229,0.804124,-0.338749,-0.078196,0.799809,-0.260147,-0.281066,0.821550,-0.107098,-0.454211,0.704076,-0.115094,-0.364587,0.773722,-0.148558,0.165259,0.863239,-0.224621,-0.097782,0.837525,-0.046957,-0.086941,0.831803,-0.169988
40,0.400000,-0.080655,0.838913,-0.298818,-0.230130,0.804141,-0.338754,-0.078427,0.799845,-0.260145,-0.281086,0.821524,-0.107103,-0.454148,0.704091,-0.115061,-0.364637,0.773741,-0.148568,0.165259,0.863239,-0.224621,-0.097840,0.837540,-0.046905,-0.087001,0.831799,-0.169982
41,0.410000,-0.080655,0.838913,-0.298818,-0.230297,0.804147,-0.338771,-0.078196,0.799809,-0.260147,-0.281086,0.821524,-0.107103,-0.454213,0.704083,-0.115079,-0.364637,0.773741,-0.148568,0.165069,0.863225,-0.224650,-0.097750,0.837554,-0.046913,-0.086850,0.831823,-0.169975
42,0.420000,-0.080640,0.838938,-0.298816,-0.230229,0.804124,-0.338749,-0.078287,0.799849,-0.260116,-0.281136,0.821546,-0.107100,-0.454087,0.704056,-0.115062,-0.364601,0.773744,-0.148604,0.165259,0.863239,-0.224621,-0.097782,0.837525,-0.046957,-0.086941,0.831803,-0.169988
43,0.430000,-0.080517,0.838947,-0.298816,-0.230295,0.804150,-0.338748,-0.078197,0.799806,-0.260183,-0.281136,0.821547,-0.107075,-0.454152,0.704047,-0.115080,-0.364592,0.773735,-0.148591,0.165069,0.863225,-0.224650,-0.097775,0.837556,-0.046965,-0.086850,0.831823,-0.169975
44,0.440000,-0.080685,0.838954,-0.298802,-0.230255,0.804131,-0.338762,-0.078427,0.799845,-0.260145,-0.281093,0.821551,-0.107067,-0.454213,0.704083,-0.115079,-0.364592,0.773735,-0.148591,0.165118,0.863209,-0.224611,-0.097769,0.837524,-0.046911,-0.086838,0.831730,-0.170013
45,0.450000,-0.080636,0.838931,-0.298796,-0.230164,0.804098,-0.338751,-0.078196,0.799809,-0.260147,-0.281023,0.821513,-0.107115,-0.454213,0.704083,-0.115079,-0.364592,0.773735,-0.148591,0.165069,0.863225,-0.224650,-0.097809,0.837527,-0.047002,-0.086975,0.831782,-0.170015
46,0.460000,-0.080697,0.838956,-0.298787,-0.230273,0.804147,-0.338749,-0.078309,0.799791,-0.260209,-0.281097,0.821545,-0.107120,-0.454213,0.704083,-0.115079,-0.364637,0.773741,-0.148568,0.165203,0.863181,-0.224622,-0.097848,0.837550,-0.046925,-0.086850,0.831823,-0.169975
47,0.470000,-0.080636,0.838931,-0.298796,-0.230384,0.804178,-0.338765,-0.078287,0.799849,-0.260116,-0.280974,0.821525,-0.107099,-0.454213,0.704083,-0.115079,-0.364657,0.773742,-0.148560,0.165069,0.863225,-0.224650,-0.097861,0.837551,-0.046972,-0.086992,0.831760,-0.169985
48,0.480000,-0.080655,0.838913,-0.298818,-0.230174,0.804164,-0.338755,-0.078427,0.799845,-0.260145,-0.281087,0.821559,-0.107075,-0.454212,0.704128,-0.115061,-0.364637,0.773741,-0.148568,0.165069,0.863225,-0.224650,-0.097861,0.837551,-0.046972,-0.086746,0.831751,-0.170000
49,0.490000,-0.080568,0.838937,-0.298773,-0.230273,0.804147,-0.338749,-0.078309,0.799791,-0.260209,-0.280990,0.821518,-0.107108,-0.454148,0.704091,-0.115061,-0.364592,0.773735,-0.148591,0.165259,0.863239,-0.224621,-0.097700,0.837545,-0.046891,-0.086992,0.831760,-0.169985
50,0.500000,-0.080697,0.838956,-0.298787,-0.230319,0.804152,-0.338767,-0.078287,0.799849,-0.260116,-0.281052,0.821517,-0.107098,-0.454148,0.704091,-0.115061,-0.364637,0.773741,-0.148568,0.165259,0.863239,-0.224621,-0.097695,0.837530,-0.046951,-0.086746,0.831751,-0.170000
51,0.510000,-0.080636,0.838931,-0.298796,-0.230273,0.804147,-0.338749,-0.078287,0.799849,-0.260116,-0.281054,0.821540,-0.107084,-0.454213,0.704083,-0.115079,-0.364728,0.773726,-0.148565,0.164930,0.863196,-0.224641,-0.097748,0.837517,-0.046974,-0.086854,0.831708,-0.169983
52,0.520000,-0.080628,0.838962,-0.298763,-0.230295,0.804146,-0.338753,-0.078196,0.799809,-0.260147,-0.281092,0.821517,-0.107078,-0.454148,0.704091,-0.115061,-0.364708,0.773740,-0.148547,0.165069,0.863225,-0.224650,-0.097843,0.837536,-0.046985,-0.086967,0.831751,-0.170004
53,0.530000,-0.080685,0.838954,-0.298802,-0.230229,0.804124,-0.338749,-0.078260,0.799834,-0.260148,-0.281038,0.821566,-0.107083,-0.454152,0.704047,-0.115080,-0.364637,0.773741,-0.148568,0.165259,0.863239,-0.224621,-0.097741,0.837548,-0.046982,-0.086838,0.831730,-0.170013
54,0.540000,-0.080636,0.838931,-0.298796,-0.230229,0.804124,-0.338749,-0.078287,0.799849,-0.260116,-0.281020,0.821530,-0.107104,-0.454213,0.704083,-0.115079,-0.364637,0.773741,-0.148568,0.164930,0.863196,-0.224641,-0.097793,0.837572,-0.046952,-0.087096,0.831779,-0.169995
55,0.550000,-0.080697,0.838956,-0.298787,-0.230295,0.804146,-0.338753,-0.078427,0.799845,-0.260145,-0.281164,0.821574,-0.107091,-0.454152,0.704047,-0.115080,-0.364647,0.773722,-0.148579,0.164930,0.863196,-0.224641,-0.097750,0.837531,-0.046955,-0.086838,0.831730,-0.170013
56,0.560000,-0.080636,0.838931,-0.298796,-0.230187,0.804106,-0.338764,-0.078287,0.799849,-0.260116,-0.281026,0.821523,-0.107079,-0.454213,0.704083,-0.115079,-0.364612,0.773716,-0.148560,0.165118,0.863209,-0.224611,-0.097827,0.837542,-0.046988,-0.086975,0.831782,-0.170015
57,0.570000,-0.080636,0.838931,-0.298796,-0.230240,0.804186,-0.338759,-0.078336,0.799806,-0.260176,-0.281066,0.821550,-0.107098,-0.454213,0.704083,-0.115079,-0.364637,0.773741,-0.148568,0.165075,0.863201,-0.224694,-0.097775,0.837556,-0.046965,-0.086992,0.831760,-0.169985
58,0.580000,-0.080517,0.838947,-0.298816,-0.230263,0.804130,-0.338746,-0.078287,0.799849,-0.260116,-0.281017,0.821551,-0.107119,-0.454213,0.704083,-0.115079,-0.364587,0.773722,-0.148558,0.165259,0.863239,-0.224621,-0.097861,0.837551,-0.046972,-0.086884,0.831803,-0.170002
59,0.590000,-0.080636,0.838931,-0.298796,-0.230384,0.804178,-0.338765,-0.078196,0.799809,-0.260147,-0.281109,0.821546,-0.107105,-0.454148,0.704091,-0.115061,-0.364637,0.773741,-0.148568,0.165069,0.863225,-0.224650,-0.097861,0.837551,-0.046972,-0.086975,0.831782,-0.170015
60,0.600000,-0.080568,0.838937,-0.298773,-0.230295,0.804146,-0.338753,-0.078287,0.799849,-0.260116,-0.281007,0.821531,-0.107132,-0.454213,0.704083,-0.115079,-0.364637,0.773741,-0.148568,0.164930,0.863196,-0.224641,-0.097903,0.837573,-0.046964,-0.086941,0.831803,-0.169988
61,0.610000,-0.080517,0.838947,-0.298816,-0.230229,0.804124,-0.338749,-0.078427,0.799845,-0.260145,-0.281066,0.821550,-0.107098,-0.454277,0.704119,-0.115080,-0.364637,0.773741,-0.148568,0.165259,0.863239,-0.224621,-0.097898,0.837559,-0.046947,-0.086850,0.831823,-0.169975
62,0.620000,-0.080746,0.838980,-0.298792,-0.230295,0.804146,-0.338753,-0.078427,0.799845,-0.260145,-0.281099,0.821570,-0.107081,-0.454148,0.704091,-0.115061,-0.364637,0.773741,-0.148568,0.165069,0.863225,-0.224650,-0.097756,0.837568,-0.046930,-0.086850,0.831823,-0.169975
63,0.630000,-0.080655,0.838913,-0.298818,-0.230295,0.804146,-0.338753,-0.078196,0.799809,-0.260147,-0.281033,0.821573,-0.107108,-0.454087,0.704056,-0.115062,-0.364637,0.773741,-0.148568,0.164936,0.863171,-0.224685,-0.097898,0.837559,-0.046947,-0.086850,0.831823,-0.169975
64,0.640000,-0.080582,0.838979,-0.298825,-0.230273,0.804147,-0.338749,-0.078287,0.799849,-0.260116,-0.281092,0.821517,-0.107078,-0.454152,0.704047,-0.115080,-0.364637,0.773741,-0.148568,0.165118,0.863209,-0.224611,-0.097782,0.837525,-0.046957,-0.086884,0.831803,-0.170002
65,0.650000,-0.080572,0.838944,-0.298792,-0.230229,0.804124,-0.338749,-0.078336,0.799806,-0.260176,-0.281097,0.821534,-0.107116,-0.454152,0.704047,-0.115080,-0.364708,0.773740,-0.148547,0.165069,0.863225,-0.224650,-0.097903,0.837573,-0.046964,-0.086850,0.831823,-0.169975
66,0.660000,-0.080658,0.838920,-0.298837,-0.230339,0.804169,-0.338754,-0.078196,0.799809,-0.260147,-0.281062,0.821582,-0.107116,-0.454152,0.704047,-0.115080,-0.364656,0.773727,-0.148586,0.165259,0.863239,-0.224621,-0.097837,0.837593,-0.046945,-0.086993,0.831846,-0.170023
67,0.670000,-0.080640,0.838938,-0.298816,-0.230275,0.804134,-0.338760,-0.078309,0.799791,-0.260209,-0.280941,0.821508,-0.107101,-0.454148,0.704091,-0.115061,-0.364637,0.773741,-0.148568,0.165118,0.863209,-0.224611,-0.097885,0.837558,-0.046977,-0.086993,0.831846,-0.170023
68,0.680000,-0.080636,0.838931,-0.298796,-0.230273,0.804147,-0.338749,-0.078197,0.799806,-0.260183,-0.281094,0.821570,-0.107098,-0.454213,0.704083,-0.115079,-0.364637,0.773741,-0.148568,0.165069,0.863225,-0.224650,-0.097861,0.837551,-0.046972,-0.086975,0.831782,-0.170015
69,0.690000,-0.080636,0.838943,-0.298800,-0.230295,0.804146,-0.338753,-0.078336,0.799806,-0.260176,-0.281057,0.821509,-0.107073,-0.454148,0.704091,-0.115061,-0.364637,0.773741,-0.148568,0.165075,0.863201,-0.224694,-0.097843,0.837536,-0.046985,-0.086993,0.831846,-0.170023
70,0.700000,-0.080685,0.838954,-0.298802,-0.230275,0.804134,-0.338760,-0.078427,0.799845,-0.260145,-0.281087,0.821558,-0.107092,-0.454213,0.704083,-0.115079,-0.364592,0.773735,-0.148591,0.165259,0.863239,-0.224621,-0.097782,0.837525,-0.046957,-0.086990,0.831797,-0.169925
71,0.710000,-0.080752,0.838987,-0.298811,-0.230275,0.804134,-0.338760,-0.078336,0.799806,-0.260176,-0.281023,0.821513,-0.107115,-0.454148,0.704091,-0.115061,-0.364637,0.773741,-0.148568,0.165259,0.863239,-0.224621,-0.097861,0.837551,-0.046972,-0.086884,0.831803,-0.170002
72,0.720000,-0.080625,0.838922,-0.298779,-0.230295,0.804146,-0.338753,-0.078196,0.799809,-0.260147,-0.281038,0.821560,-0.107114,-0.454213,0.704083,-0.115079,-0.364610,0.773721,-0.148610,0.164930,0.863196,-0.224641,-0.097812,0.837542,-0.046950,-0.086884,0.831803,-0.170002
73,0.730000,-0.080752,0.838987,-0.298811,-0.230339,0.804169,-0.338754,-0.078196,0.799809,-0.260147,-0.281136,0.821547,-0.107075,-0.454213,0.704083,-0.115079,-0.364656,0.773727,-0.148586,0.165259,0.863239,-0.224621,-0.097861,0.837551,-0.046972,-0.086959,0.831866,-0.169996
74,0.740000,-0.080628,0.838962,-0.298763,-0.230273,0.804147,-0.338749,-0.078196,0.799809,-0.260147,-0.281074,0.821523,-0.107118,-0.454213,0.704083,-0.115079,-0.364586,0.773742,-0.148581,0.165127,0.863248,-0.224672,-0.097898,0.837559,-0.046947,-0.086850,0.831823,-0.169975
75,0.750000,-0.080701,0.838963,-0.298806,-0.230295,0.804146,-0.338753,-0.078287,0.799849,-0.260116,-0.281038,0.821566,-0.107083,-0.454213,0.704083,-0.115079,-0.364637,0.773741,-0.148568,0.165259,0.863239,-0.224621,-0.097898,0.837559,-0.046947,-0.086884,0.831803,-0.170002
76,0.760000,-0.080701,0.838963,-0.298806,-0.230275,0.804134,-0.338760,-0.078400,0.799830,-0.260178,-0.281081,0.821542,-0.107036,-0.454277,0.704119,-0.115080,-0.364637,0.773741,-0.148568,0.165069,0.863225,-0.224650,-0.097793,0.837572,-0.046952,-0.086959,0.831866,-0.169996
77,0.770000,-0.080640,0.838938,-0.298816,-0.230362,0.804172,-0.338753,-0.078196,0.799809,-0.260147,-0.281001,0.821554,-0.107099,-0.454277,0.704119,-0.115080,-0.364637,0.773741,-0.148568,0.165265,0.863214,-0.224664,-0.097794,0.837550,-0.046994,-0.086993,0.831846,-0.170023
78,0.780000,-0.080636,0.838931,-0.298796,-0.230406,0.804195,-0.338753,-0.078336,0.799806,-0.260176,-0.281054,0.821540,-0.107084,-0.454213,0.704083,-0.115079,-0.364637,0.773741,-0.148568,0.165075,0.863201,-0.224694,-0.097903,0.837573,-0.046964,-0.086959,0.831866,-0.169996
79,0.790000,-0.080591,0.838926,-0.298814,-0.230295,0.804146,-0.338753,-0.078196,0.799809,-0.260147,-0.281049,0.821542,-0.107107,-0.454213,0.704083,-0.115079,-0.364637,0.773741,-0.148568,0.165118,0.863209,-0.224611,-0.097741,0.837548,-0.046982,-0.086993,0.831846,-0.170023
80,0.800000,-0.080764,0.838962,-0.298814,-0.230220,0.804170,-0.338772,-0.078336,0.799806,-0.260176,-0.281054,0.821540,-0.107084,-0.454213,0.704083,-0.115079,-0.364587,0.773722,-0.148558,0.165069,0.863225,-0.224650,-0.097793,0.837572,-0.046952,-0.086993,0.831846,-0.170023
