Format Version,1.23,Take Name,SH_short_3,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2021-03-23 04.05.34.991 ,Total Frames in Take,1641,Total Exported Frames,1641,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.160000,-0.050693,0.830670,-0.325355,-0.198298,0.789897,-0.364963,-0.043478,0.790547,-0.286671,-0.253691,0.809074,-0.133241,-0.415392,0.675968,-0.140346,-0.332212,0.753480,-0.174412,0.172736,0.849272,-0.237553,-0.095744,0.840903,-0.069567,-0.076553,0.828936,-0.191891
17,0.170000,-0.050753,0.830682,-0.325369,-0.198367,0.789880,-0.364966,-0.043503,0.790609,-0.286630,-0.253797,0.809066,-0.133251,-0.415341,0.675953,-0.140364,-0.332212,0.753480,-0.174412,0.172905,0.849291,-0.237479,-0.095744,0.840903,-0.069567,-0.076441,0.828957,-0.191856
18,0.180000,-0.050681,0.830699,-0.325365,-0.198304,0.789900,-0.365013,-0.043521,0.790571,-0.286659,-0.253724,0.809081,-0.133257,-0.415275,0.675925,-0.140363,-0.332230,0.753471,-0.174388,0.172845,0.849388,-0.237477,-0.095818,0.840914,-0.069524,-0.076453,0.829007,-0.191827
19,0.190000,-0.050753,0.830682,-0.325369,-0.198285,0.789895,-0.364985,-0.043522,0.790559,-0.286676,-0.253724,0.809081,-0.133257,-0.415285,0.675913,-0.140347,-0.332156,0.753473,-0.174407,0.172452,0.849517,-0.237462,-0.095871,0.840932,-0.069499,-0.076377,0.829016,-0.191804
20,0.200000,-0.050753,0.830682,-0.325369,-0.198467,0.789863,-0.364950,-0.043597,0.790604,-0.286651,-0.253753,0.809098,-0.133269,-0.415325,0.675938,-0.140388,-0.332212,0.753480,-0.174412,0.172452,0.849517,-0.237462,-0.095871,0.840932,-0.069499,-0.076263,0.829031,-0.191814
21,0.210000,-0.050753,0.830682,-0.325369,-0.198344,0.789870,-0.364995,-0.043440,0.790568,-0.286656,-0.253753,0.809098,-0.133269,-0.415157,0.675855,-0.140351,-0.332212,0.753480,-0.174412,0.172452,0.849517,-0.237462,-0.095849,0.840941,-0.069448,-0.076193,0.829084,-0.191818
22,0.220000,-0.050708,0.830697,-0.325372,-0.198463,0.789913,-0.364981,-0.043515,0.790614,-0.286630,-0.253724,0.809081,-0.133257,-0.415166,0.675849,-0.140340,-0.332212,0.753480,-0.174412,0.172452,0.849517,-0.237462,-0.095733,0.840957,-0.069451,-0.076294,0.829096,-0.191732
23,0.230000,-0.050753,0.830682,-0.325369,-0.198424,0.789891,-0.364977,-0.043511,0.790534,-0.286707,-0.253753,0.809098,-0.133269,-0.415139,0.675827,-0.140334,-0.332212,0.753480,-0.174412,0.172452,0.849517,-0.237462,-0.095797,0.840981,-0.069446,-0.076253,0.829128,-0.191777
24,0.240000,-0.050656,0.830655,-0.325374,-0.198424,0.789891,-0.364977,-0.043562,0.790559,-0.286687,-0.253793,0.809119,-0.133274,-0.415089,0.675814,-0.140310,-0.332138,0.753481,-0.174432,0.172225,0.849593,-0.237469,-0.095870,0.841026,-0.069473,-0.076032,0.829187,-0.191772
25,0.250000,-0.050753,0.830682,-0.325369,-0.198400,0.789881,-0.365006,-0.043619,0.790599,-0.286670,-0.253793,0.809119,-0.133274,-0.415018,0.675767,-0.140320,-0.332212,0.753480,-0.174412,0.172452,0.849517,-0.237462,-0.095960,0.841074,-0.069403,-0.076097,0.829213,-0.191793
26,0.260000,-0.050753,0.830682,-0.325369,-0.198400,0.789881,-0.365006,-0.043540,0.790563,-0.286681,-0.253925,0.809115,-0.133221,-0.415089,0.675814,-0.140310,-0.332230,0.753471,-0.174388,0.172452,0.849517,-0.237462,-0.095921,0.841071,-0.069440,-0.076142,0.829235,-0.191801
27,0.270000,-0.050753,0.830682,-0.325369,-0.198273,0.789887,-0.364993,-0.043406,0.790572,-0.286633,-0.253759,0.809113,-0.133257,-0.415018,0.675767,-0.140320,-0.332230,0.753471,-0.174388,0.172452,0.849517,-0.237462,-0.095808,0.841060,-0.069480,-0.076102,0.829244,-0.191813
28,0.280000,-0.050753,0.830682,-0.325369,-0.198418,0.789881,-0.364954,-0.043503,0.790600,-0.286644,-0.253793,0.809119,-0.133274,-0.415051,0.675760,-0.140302,-0.332226,0.753476,-0.174415,0.172452,0.849517,-0.237462,-0.095744,0.841071,-0.069453,-0.076151,0.829224,-0.191810
29,0.290000,-0.050753,0.830682,-0.325369,-0.198424,0.789891,-0.364977,-0.043522,0.790559,-0.286676,-0.253829,0.809139,-0.133281,-0.415018,0.675767,-0.140320,-0.332212,0.753480,-0.174412,0.172452,0.849517,-0.237462,-0.095827,0.841077,-0.069469,-0.076195,0.829246,-0.191819
30,0.300000,-0.050628,0.830677,-0.325386,-0.198400,0.789881,-0.365006,-0.043619,0.790599,-0.286670,-0.253829,0.809139,-0.133281,-0.415022,0.675740,-0.140306,-0.332304,0.753469,-0.174404,0.172512,0.849503,-0.237521,-0.095858,0.841068,-0.069546,-0.076192,0.829250,-0.191863
31,0.310000,-0.050753,0.830682,-0.325369,-0.198453,0.789873,-0.364994,-0.043585,0.790588,-0.286669,-0.253829,0.809139,-0.133281,-0.415007,0.675727,-0.140296,-0.332212,0.753480,-0.174412,0.172512,0.849503,-0.237521,-0.095698,0.841087,-0.069493,-0.076160,0.829254,-0.191862
32,0.320000,-0.050753,0.830682,-0.325369,-0.198422,0.789877,-0.365021,-0.043477,0.790534,-0.286688,-0.253829,0.809139,-0.133281,-0.415022,0.675740,-0.140306,-0.332138,0.753481,-0.174432,0.172629,0.849460,-0.237485,-0.095658,0.841133,-0.069504,-0.076209,0.829263,-0.191880
33,0.330000,-0.050753,0.830682,-0.325369,-0.198329,0.789880,-0.365039,-0.043561,0.790571,-0.286669,-0.253875,0.809161,-0.133278,-0.414910,0.675681,-0.140313,-0.332304,0.753469,-0.174404,0.172452,0.849517,-0.237462,-0.095643,0.841173,-0.069493,-0.076352,0.829307,-0.191842
34,0.340000,-0.050753,0.830682,-0.325369,-0.198400,0.789881,-0.365006,-0.043470,0.790588,-0.286643,-0.253875,0.809161,-0.133278,-0.414861,0.675648,-0.140308,-0.332304,0.753469,-0.174404,0.172288,0.849574,-0.237490,-0.095620,0.841181,-0.069495,-0.076307,0.829362,-0.191895
35,0.350000,-0.050693,0.830670,-0.325355,-0.198329,0.789880,-0.365039,-0.043562,0.790559,-0.286687,-0.254007,0.809177,-0.133255,-0.414861,0.675648,-0.140308,-0.332395,0.753464,-0.174387,0.172340,0.849558,-0.237497,-0.095687,0.841246,-0.069493,-0.076194,0.829443,-0.191883
36,0.360000,-0.050690,0.830653,-0.325371,-0.198344,0.789870,-0.364995,-0.043430,0.790555,-0.286669,-0.253902,0.809169,-0.133264,-0.414959,0.675626,-0.140315,-0.332413,0.753456,-0.174363,0.172225,0.849593,-0.237469,-0.095427,0.841333,-0.069476,-0.075856,0.829516,-0.191863
37,0.370000,-0.050690,0.830653,-0.325371,-0.198392,0.789878,-0.364994,-0.043575,0.790575,-0.286682,-0.253900,0.809223,-0.133276,-0.414998,0.675628,-0.140286,-0.332304,0.753469,-0.174404,0.172288,0.849574,-0.237490,-0.095477,0.841357,-0.069486,-0.076133,0.829602,-0.191869
38,0.380000,-0.050753,0.830682,-0.325369,-0.198400,0.789881,-0.365006,-0.043459,0.790572,-0.286660,-0.253928,0.809232,-0.133262,-0.414992,0.675618,-0.140296,-0.332395,0.753464,-0.174387,0.171617,0.849797,-0.237496,-0.095531,0.841454,-0.069474,-0.075935,0.829593,-0.191872
39,0.390000,-0.050753,0.830682,-0.325369,-0.198287,0.789910,-0.365006,-0.043503,0.790609,-0.286630,-0.253941,0.809243,-0.133239,-0.414992,0.675618,-0.140296,-0.332488,0.753454,-0.174378,0.171617,0.849797,-0.237496,-0.095512,0.841500,-0.069409,-0.076046,0.829745,-0.191802
40,0.400000,-0.050753,0.830682,-0.325369,-0.198304,0.789900,-0.365013,-0.043585,0.790588,-0.286669,-0.253862,0.809268,-0.133255,-0.414974,0.675604,-0.140303,-0.332413,0.753456,-0.174363,0.171563,0.849898,-0.237497,-0.095363,0.841510,-0.069428,-0.076001,0.829753,-0.191814
41,0.410000,-0.050753,0.830682,-0.325369,-0.198344,0.789870,-0.364995,-0.043538,0.790596,-0.286668,-0.253862,0.809268,-0.133255,-0.414992,0.675618,-0.140296,-0.332413,0.753456,-0.174363,0.171901,0.849837,-0.237423,-0.095361,0.841569,-0.069406,-0.076102,0.829781,-0.191753
42,0.420000,-0.050753,0.830682,-0.325369,-0.198424,0.789891,-0.364977,-0.043631,0.790603,-0.286671,-0.253875,0.809279,-0.133232,-0.415020,0.675609,-0.140351,-0.332395,0.753464,-0.174387,0.171502,0.849972,-0.237448,-0.095237,0.841583,-0.069418,-0.076142,0.829820,-0.191805
43,0.430000,-0.050753,0.830682,-0.325369,-0.198312,0.789856,-0.365012,-0.043512,0.790546,-0.286690,-0.253960,0.809250,-0.133254,-0.414896,0.675571,-0.140286,-0.332413,0.753456,-0.174363,0.171629,0.849932,-0.237483,-0.095310,0.841603,-0.069369,-0.076123,0.829817,-0.191777
44,0.440000,-0.050843,0.830708,-0.325374,-0.198344,0.789870,-0.364995,-0.043575,0.790575,-0.286682,-0.253960,0.809250,-0.133254,-0.414913,0.675585,-0.140279,-0.332413,0.753456,-0.174363,0.171731,0.849895,-0.237449,-0.095243,0.841573,-0.069382,-0.076142,0.829820,-0.191805
45,0.450000,-0.050753,0.830682,-0.325369,-0.198478,0.789856,-0.364997,-0.043488,0.790563,-0.286654,-0.253875,0.809279,-0.133232,-0.414942,0.675593,-0.140291,-0.332395,0.753464,-0.174387,0.171927,0.849908,-0.237471,-0.095269,0.841581,-0.069378,-0.076142,0.829820,-0.191805
46,0.460000,-0.050753,0.830682,-0.325369,-0.198403,0.789902,-0.364954,-0.043504,0.790597,-0.286648,-0.253973,0.809261,-0.133232,-0.415020,0.675609,-0.140351,-0.332413,0.753456,-0.174363,0.171502,0.849972,-0.237448,-0.095243,0.841573,-0.069382,-0.076099,0.829823,-0.191786
47,0.470000,-0.050753,0.830682,-0.325369,-0.198444,0.789853,-0.364979,-0.043585,0.790588,-0.286669,-0.253862,0.809268,-0.133255,-0.414885,0.675559,-0.140294,-0.332488,0.753454,-0.174378,0.171605,0.850000,-0.237423,-0.095188,0.841624,-0.069365,-0.076269,0.829878,-0.191831
48,0.480000,-0.050753,0.830682,-0.325369,-0.198444,0.789853,-0.364979,-0.043493,0.790571,-0.286680,-0.253973,0.809261,-0.133232,-0.414897,0.675539,-0.140320,-0.332413,0.753456,-0.174363,0.171697,0.849984,-0.237469,-0.095066,0.841637,-0.069367,-0.076345,0.829892,-0.191770
49,0.490000,-0.050753,0.830682,-0.325369,-0.198446,0.789887,-0.364992,-0.043561,0.790571,-0.286669,-0.253973,0.809261,-0.133232,-0.414806,0.675485,-0.140310,-0.332413,0.753456,-0.174363,0.171927,0.849908,-0.237471,-0.094768,0.841746,-0.069334,-0.076180,0.830010,-0.191825
50,0.500000,-0.050753,0.830682,-0.325369,-0.198373,0.789870,-0.364977,-0.043540,0.790563,-0.286681,-0.253875,0.809279,-0.133232,-0.414761,0.675486,-0.140286,-0.332413,0.753456,-0.174363,0.171502,0.849972,-0.237448,-0.094787,0.841829,-0.069348,-0.076276,0.830076,-0.191856
51,0.510000,-0.050753,0.830682,-0.325369,-0.198500,0.789864,-0.364990,-0.043584,0.790600,-0.286651,-0.253890,0.809291,-0.133246,-0.414755,0.675460,-0.140324,-0.332507,0.753447,-0.174354,0.171824,0.849944,-0.237504,-0.094787,0.841829,-0.069348,-0.076271,0.830119,-0.191887
52,0.520000,-0.050681,0.830699,-0.325365,-0.198316,0.789857,-0.365004,-0.043585,0.790591,-0.286665,-0.253988,0.809273,-0.133246,-0.414656,0.675403,-0.140305,-0.332395,0.753464,-0.174387,0.171692,0.850049,-0.237478,-0.094871,0.841921,-0.069331,-0.076064,0.830216,-0.191905
53,0.530000,-0.050621,0.830688,-0.325351,-0.198400,0.789881,-0.365006,-0.043459,0.790572,-0.286660,-0.253890,0.809291,-0.133246,-0.414677,0.675410,-0.140325,-0.332507,0.753447,-0.174354,0.171884,0.849993,-0.237437,-0.094871,0.841921,-0.069331,-0.076240,0.830292,-0.191904
54,0.540000,-0.050753,0.830682,-0.325369,-0.198312,0.789856,-0.365012,-0.043540,0.790563,-0.286681,-0.253890,0.809291,-0.133246,-0.414618,0.675372,-0.140313,-0.332488,0.753454,-0.174378,0.171977,0.850022,-0.237411,-0.094928,0.841947,-0.069337,-0.076435,0.830348,-0.191883
55,0.550000,-0.050843,0.830708,-0.325374,-0.198400,0.789881,-0.365006,-0.043460,0.790585,-0.286642,-0.254010,0.809332,-0.133269,-0.414652,0.675347,-0.140314,-0.332507,0.753447,-0.174354,0.171977,0.850022,-0.237411,-0.094904,0.842009,-0.069333,-0.076303,0.830420,-0.191873
56,0.560000,-0.050753,0.830682,-0.325369,-0.198400,0.789881,-0.365006,-0.043585,0.790591,-0.286665,-0.253948,0.809310,-0.133259,-0.414511,0.675312,-0.140315,-0.332488,0.753454,-0.174378,0.171977,0.850022,-0.237411,-0.095021,0.842059,-0.069330,-0.076337,0.830443,-0.191847
57,0.570000,-0.050681,0.830699,-0.325365,-0.198344,0.789870,-0.364995,-0.043540,0.790563,-0.286681,-0.254055,0.809365,-0.133254,-0.414514,0.675259,-0.140345,-0.332571,0.753441,-0.174375,0.171977,0.850022,-0.237411,-0.095009,0.842104,-0.069312,-0.076301,0.830530,-0.191845
58,0.580000,-0.050693,0.830670,-0.325355,-0.198329,0.789898,-0.365003,-0.043540,0.790563,-0.286681,-0.254055,0.809365,-0.133254,-0.414555,0.675281,-0.140310,-0.332507,0.753447,-0.174354,0.171885,0.850038,-0.237368,-0.094881,0.842114,-0.069294,-0.076312,0.830552,-0.191801
59,0.590000,-0.050700,0.830660,-0.325389,-0.198367,0.789880,-0.364966,-0.043460,0.790585,-0.286642,-0.254211,0.809426,-0.133265,-0.414489,0.675241,-0.140339,-0.332507,0.753447,-0.174354,0.171761,0.850076,-0.237336,-0.094958,0.842186,-0.069297,-0.075991,0.830566,-0.191775
60,0.600000,-0.050713,0.830666,-0.325391,-0.198272,0.789869,-0.365028,-0.043540,0.790563,-0.286681,-0.254200,0.809445,-0.133208,-0.414400,0.675187,-0.140316,-0.332571,0.753441,-0.174375,0.171761,0.850076,-0.237336,-0.094758,0.842244,-0.069263,-0.076269,0.830717,-0.191697
61,0.610000,-0.050753,0.830682,-0.325369,-0.198400,0.789881,-0.365006,-0.043493,0.790571,-0.286680,-0.254263,0.809449,-0.133265,-0.414348,0.675159,-0.140332,-0.332507,0.753447,-0.174354,0.171677,0.850135,-0.237268,-0.094533,0.842303,-0.069236,-0.076298,0.830734,-0.191712
62,0.620000,-0.050753,0.830682,-0.325369,-0.198344,0.789870,-0.364995,-0.043477,0.790534,-0.286688,-0.254356,0.809487,-0.133283,-0.414289,0.675125,-0.140318,-0.332571,0.753441,-0.174375,0.171464,0.850205,-0.237261,-0.094752,0.842384,-0.069245,-0.076360,0.830758,-0.191698
63,0.630000,-0.050753,0.830682,-0.325369,-0.198372,0.789852,-0.365012,-0.043619,0.790587,-0.286688,-0.254456,0.809540,-0.133264,-0.414199,0.675069,-0.140340,-0.332571,0.753441,-0.174375,0.171257,0.850275,-0.237273,-0.094823,0.842402,-0.069266,-0.076196,0.830812,-0.191734
64,0.640000,-0.050621,0.830688,-0.325351,-0.198304,0.789900,-0.365013,-0.043541,0.790576,-0.286663,-0.254404,0.809524,-0.133253,-0.414129,0.675026,-0.140333,-0.332507,0.753447,-0.174354,0.171257,0.850275,-0.237273,-0.094823,0.842402,-0.069266,-0.076126,0.830847,-0.191733
65,0.650000,-0.050700,0.830660,-0.325389,-0.198367,0.789880,-0.364966,-0.043541,0.790576,-0.286663,-0.254390,0.809558,-0.133253,-0.414131,0.674990,-0.140348,-0.332571,0.753441,-0.174375,0.171257,0.850275,-0.237273,-0.094810,0.842471,-0.069254,-0.076148,0.830838,-0.191718
66,0.660000,-0.050753,0.830682,-0.325369,-0.198248,0.789888,-0.365002,-0.043541,0.790576,-0.286663,-0.254513,0.809543,-0.133243,-0.414131,0.674990,-0.140348,-0.332571,0.753441,-0.174375,0.171257,0.850275,-0.237273,-0.094719,0.842482,-0.069224,-0.076202,0.830881,-0.191724
67,0.670000,-0.050753,0.830682,-0.325369,-0.198344,0.789870,-0.364995,-0.043585,0.790588,-0.286669,-0.254408,0.809578,-0.133240,-0.414131,0.674990,-0.140348,-0.332571,0.753441,-0.174375,0.171257,0.850275,-0.237273,-0.094684,0.842511,-0.069242,-0.076199,0.830895,-0.191733
68,0.680000,-0.050753,0.830682,-0.325369,-0.198500,0.789864,-0.364990,-0.043584,0.790600,-0.286651,-0.254428,0.809565,-0.133233,-0.414104,0.674977,-0.140358,-0.332571,0.753441,-0.174375,0.171257,0.850275,-0.237273,-0.094847,0.842587,-0.069281,-0.076324,0.830945,-0.191716
69,0.690000,-0.050710,0.830676,-0.325354,-0.198424,0.789891,-0.364977,-0.043541,0.790576,-0.286663,-0.254423,0.809571,-0.133218,-0.414131,0.674990,-0.140348,-0.332571,0.753441,-0.174375,0.171464,0.850205,-0.237261,-0.094781,0.842644,-0.069314,-0.076293,0.830932,-0.191677
70,0.700000,-0.050681,0.830699,-0.325365,-0.198344,0.789870,-0.364995,-0.043540,0.790563,-0.286681,-0.254428,0.809565,-0.133233,-0.414131,0.674990,-0.140348,-0.332611,0.753432,-0.174384,0.171441,0.850179,-0.237297,-0.094767,0.842716,-0.069321,-0.076207,0.830952,-0.191758
71,0.710000,-0.050753,0.830682,-0.325369,-0.198304,0.789900,-0.365013,-0.043541,0.790576,-0.286663,-0.254437,0.809572,-0.133202,-0.414104,0.674977,-0.140358,-0.332571,0.753441,-0.174375,0.171441,0.850179,-0.237297,-0.094646,0.842733,-0.069324,-0.076118,0.830973,-0.191778
72,0.720000,-0.050753,0.830682,-0.325369,-0.198400,0.789881,-0.365006,-0.043532,0.790587,-0.286643,-0.254330,0.809590,-0.133215,-0.414131,0.674990,-0.140348,-0.332571,0.753441,-0.174375,0.171464,0.850205,-0.237261,-0.094722,0.842769,-0.069362,-0.076332,0.831038,-0.191799
73,0.730000,-0.050693,0.830670,-0.325355,-0.198272,0.789869,-0.365028,-0.043551,0.790591,-0.286646,-0.254428,0.809565,-0.133233,-0.414131,0.674990,-0.140348,-0.332571,0.753441,-0.174375,0.171334,0.850218,-0.237341,-0.094884,0.842821,-0.069387,-0.076229,0.830993,-0.191816
74,0.740000,-0.050753,0.830682,-0.325369,-0.198344,0.789870,-0.364995,-0.043619,0.790587,-0.286688,-0.254449,0.809570,-0.133242,-0.414131,0.674990,-0.140348,-0.332604,0.753428,-0.174390,0.171901,0.850083,-0.237408,-0.094962,0.842850,-0.069393,-0.076147,0.831045,-0.191844
75,0.750000,-0.050753,0.830682,-0.325369,-0.198369,0.789868,-0.365023,-0.043597,0.790604,-0.286651,-0.254497,0.809556,-0.133254,-0.414131,0.674990,-0.140348,-0.332604,0.753428,-0.174390,0.171763,0.850094,-0.237423,-0.094945,0.842911,-0.069433,-0.076113,0.831012,-0.191807
76,0.760000,-0.050753,0.830682,-0.325369,-0.198400,0.789881,-0.365006,-0.043540,0.790563,-0.286681,-0.254428,0.809565,-0.133233,-0.414131,0.674990,-0.140348,-0.332568,0.753434,-0.174361,0.171878,0.850057,-0.237444,-0.095011,0.842928,-0.069452,-0.076098,0.830981,-0.191860
77,0.770000,-0.050753,0.830682,-0.325369,-0.198424,0.789891,-0.364977,-0.043574,0.790562,-0.286700,-0.254441,0.809567,-0.133216,-0.414104,0.674977,-0.140358,-0.332568,0.753434,-0.174361,0.171878,0.850057,-0.237444,-0.095034,0.842891,-0.069423,-0.076190,0.831048,-0.191864
78,0.780000,-0.050753,0.830682,-0.325369,-0.198272,0.789869,-0.365028,-0.043401,0.790544,-0.286659,-0.254423,0.809571,-0.133218,-0.414131,0.674990,-0.140348,-0.332568,0.753434,-0.174361,0.171878,0.850057,-0.237444,-0.094964,0.842904,-0.069440,-0.076186,0.831031,-0.191886
79,0.790000,-0.050710,0.830676,-0.325354,-0.198367,0.789880,-0.364966,-0.043584,0.790600,-0.286651,-0.254343,0.809591,-0.133198,-0.414131,0.674990,-0.140348,-0.332604,0.753428,-0.174390,0.171878,0.850057,-0.237444,-0.095011,0.842928,-0.069452,-0.076185,0.831047,-0.191880
80,0.800000,-0.050753,0.830682,-0.325369,-0.198424,0.789891,-0.364977,-0.043551,0.790591,-0.286646,-0.254343,0.809591,-0.133198,-0.414131,0.674990,-0.140348,-0.332571,0.753441,-0.174375,0.171885,0.850038,-0.237368,-0.095011,0.842928,-0.069452,-0.076244,0.831055,-0.191879
