Format Version,1.23,Take Name,SH_superlong_1,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2021-03-23 03.34.54.276 ,Total Frames in Take,1495,Total Exported Frames,1495,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.060000,-0.080477,0.799228,-0.326475,-0.140956,0.657533,-0.363732,-0.042982,0.780726,-0.286854,-0.188729,0.633095,-0.132786,-0.194947,0.423986,-0.134730,-0.197840,0.536874,-0.171606,0.174785,0.841270,-0.242643,-0.093167,0.792509,-0.081443,-0.068867,0.786174,-0.205991
7,0.070000,-0.080372,0.799234,-0.326504,-0.141027,0.657532,-0.363749,-0.042874,0.780689,-0.286827,-0.188651,0.633064,-0.132772,-0.194964,0.424006,-0.134696,-0.197818,0.536873,-0.171588,0.174545,0.841274,-0.242686,-0.093165,0.792487,-0.081420,-0.068851,0.786168,-0.205990
8,0.080000,-0.080477,0.799228,-0.326475,-0.140956,0.657533,-0.363732,-0.042953,0.780709,-0.286840,-0.188651,0.633064,-0.132772,-0.194750,0.423941,-0.134711,-0.197818,0.536873,-0.171588,0.174545,0.841274,-0.242686,-0.093074,0.792510,-0.081467,-0.068851,0.786168,-0.205990
9,0.090000,-0.080477,0.799228,-0.326475,-0.141088,0.657532,-0.363701,-0.042953,0.780709,-0.286840,-0.188677,0.633068,-0.132789,-0.194926,0.423997,-0.134715,-0.197818,0.536873,-0.171588,0.174693,0.841302,-0.242676,-0.093108,0.792529,-0.081481,-0.068802,0.786178,-0.205946
10,0.100000,-0.080431,0.799259,-0.326489,-0.141088,0.657532,-0.363701,-0.042991,0.780710,-0.286859,-0.188602,0.633037,-0.132775,-0.194750,0.423941,-0.134711,-0.197818,0.536873,-0.171588,0.174693,0.841302,-0.242676,-0.093167,0.792509,-0.081443,-0.068867,0.786164,-0.206007
11,0.110000,-0.080500,0.799253,-0.326509,-0.141026,0.657532,-0.363749,-0.042953,0.780709,-0.286840,-0.188651,0.633064,-0.132772,-0.194900,0.423981,-0.134698,-0.197771,0.536849,-0.171605,0.174635,0.841243,-0.242653,-0.093108,0.792529,-0.081481,-0.068805,0.786169,-0.205962
12,0.120000,-0.080390,0.799208,-0.326543,-0.140956,0.657533,-0.363732,-0.042953,0.780709,-0.286840,-0.188637,0.633052,-0.132758,-0.194885,0.423950,-0.134725,-0.197818,0.536873,-0.171588,0.174693,0.841302,-0.242676,-0.093123,0.792497,-0.081444,-0.068805,0.786169,-0.205962
13,0.130000,-0.080465,0.799233,-0.326471,-0.141088,0.657532,-0.363701,-0.042953,0.780709,-0.286840,-0.188651,0.633064,-0.132772,-0.194974,0.424026,-0.134703,-0.197818,0.536873,-0.171588,0.174785,0.841270,-0.242643,-0.093258,0.792551,-0.081447,-0.068848,0.786177,-0.205973
14,0.140000,-0.080277,0.799246,-0.326494,-0.141005,0.657547,-0.363728,-0.042991,0.780710,-0.286859,-0.188651,0.633064,-0.132772,-0.194859,0.423927,-0.134684,-0.197839,0.536880,-0.171619,0.174693,0.841302,-0.242676,-0.093201,0.792529,-0.081457,-0.068802,0.786178,-0.205946
15,0.150000,-0.080466,0.799235,-0.326503,-0.141098,0.657534,-0.363681,-0.042953,0.780709,-0.286840,-0.188651,0.633064,-0.132772,-0.194892,0.423965,-0.134712,-0.197818,0.536873,-0.171588,0.174785,0.841270,-0.242643,-0.093167,0.792509,-0.081443,-0.068805,0.786169,-0.205962
16,0.160000,-0.080372,0.799234,-0.326504,-0.141027,0.657532,-0.363749,-0.043021,0.780728,-0.286873,-0.188611,0.633039,-0.132766,-0.194881,0.423951,-0.134696,-0.197760,0.536857,-0.171561,0.174785,0.841270,-0.242643,-0.093074,0.792510,-0.081467,-0.068802,0.786178,-0.205946
17,0.170000,-0.080277,0.799246,-0.326494,-0.141088,0.657532,-0.363701,-0.042962,0.780702,-0.286810,-0.188651,0.633064,-0.132772,-0.194827,0.423984,-0.134745,-0.197749,0.536842,-0.171574,0.174693,0.841302,-0.242676,-0.093216,0.792497,-0.081420,-0.068802,0.786178,-0.205946
18,0.180000,-0.080477,0.799228,-0.326475,-0.141158,0.657532,-0.363719,-0.043021,0.780728,-0.286873,-0.188702,0.633091,-0.132768,-0.194969,0.424006,-0.134724,-0.197818,0.536873,-0.171588,0.174693,0.841302,-0.242676,-0.093069,0.792496,-0.081426,-0.068771,0.786176,-0.205928
19,0.190000,-0.080477,0.799228,-0.326475,-0.141088,0.657532,-0.363701,-0.042953,0.780709,-0.286840,-0.188651,0.633064,-0.132772,-0.194892,0.423965,-0.134712,-0.197749,0.536842,-0.171574,0.174693,0.841302,-0.242676,-0.093167,0.792509,-0.081443,-0.068851,0.786168,-0.205990
20,0.200000,-0.080372,0.799234,-0.326504,-0.140966,0.657534,-0.363711,-0.043053,0.780694,-0.286870,-0.188651,0.633064,-0.132772,-0.194900,0.423981,-0.134698,-0.197840,0.536874,-0.171606,0.174693,0.841302,-0.242676,-0.093108,0.792529,-0.081481,-0.068867,0.786164,-0.206007
21,0.210000,-0.080546,0.799222,-0.326494,-0.141158,0.657532,-0.363719,-0.042953,0.780709,-0.286840,-0.188702,0.633091,-0.132768,-0.194889,0.423966,-0.134683,-0.197839,0.536880,-0.171619,0.174545,0.841274,-0.242686,-0.093108,0.792529,-0.081481,-0.068848,0.786177,-0.205973
22,0.220000,-0.080312,0.799209,-0.326520,-0.141160,0.657532,-0.363719,-0.042953,0.780709,-0.286840,-0.188561,0.633013,-0.132768,-0.194743,0.423926,-0.134724,-0.197818,0.536873,-0.171588,0.174693,0.841302,-0.242676,-0.093123,0.792497,-0.081444,-0.068867,0.786164,-0.206007
23,0.230000,-0.080336,0.799271,-0.326479,-0.141088,0.657532,-0.363701,-0.043063,0.780677,-0.286865,-0.188677,0.633068,-0.132789,-0.194889,0.423966,-0.134683,-0.197818,0.536873,-0.171588,0.174693,0.841302,-0.242676,-0.093254,0.792559,-0.081430,-0.068821,0.786165,-0.205979
24,0.240000,-0.080546,0.799222,-0.326494,-0.140956,0.657533,-0.363732,-0.042975,0.780674,-0.286856,-0.188677,0.633068,-0.132789,-0.194964,0.424006,-0.134696,-0.197839,0.536880,-0.171619,0.174693,0.841302,-0.242676,-0.093165,0.792551,-0.081471,-0.068821,0.786165,-0.205979
25,0.250000,-0.080372,0.799234,-0.326504,-0.140956,0.657533,-0.363732,-0.043006,0.780693,-0.286854,-0.188651,0.633064,-0.132772,-0.194976,0.424022,-0.134710,-0.197749,0.536842,-0.171574,0.174545,0.841274,-0.242686,-0.093165,0.792551,-0.081471,-0.068867,0.786174,-0.205991
26,0.260000,-0.080571,0.799229,-0.326473,-0.141088,0.657532,-0.363701,-0.043074,0.780711,-0.286887,-0.188729,0.633095,-0.132786,-0.194881,0.423950,-0.134697,-0.197818,0.536873,-0.171588,0.174693,0.841302,-0.242676,-0.093173,0.792557,-0.081478,-0.068851,0.786168,-0.205990
27,0.270000,-0.080451,0.799234,-0.326527,-0.141088,0.657532,-0.363701,-0.042953,0.780709,-0.286840,-0.188677,0.633068,-0.132789,-0.194831,0.423981,-0.134752,-0.197709,0.536870,-0.171572,0.174545,0.841274,-0.242686,-0.093230,0.792579,-0.081468,-0.068912,0.786172,-0.206024
28,0.280000,-0.080500,0.799253,-0.326509,-0.141027,0.657532,-0.363749,-0.042991,0.780710,-0.286859,-0.188651,0.633064,-0.132772,-0.195052,0.424067,-0.134716,-0.197839,0.536880,-0.171619,0.174693,0.841302,-0.242676,-0.093165,0.792551,-0.081471,-0.068821,0.786175,-0.205963
29,0.290000,-0.080431,0.799259,-0.326489,-0.141027,0.657532,-0.363749,-0.042991,0.780710,-0.286859,-0.188677,0.633068,-0.132789,-0.195036,0.424035,-0.134743,-0.197818,0.536873,-0.171588,0.174693,0.841302,-0.242676,-0.093258,0.792551,-0.081447,-0.068911,0.786182,-0.206008
30,0.300000,-0.080372,0.799234,-0.326504,-0.141160,0.657532,-0.363719,-0.043063,0.780677,-0.286865,-0.188651,0.633064,-0.132772,-0.194874,0.423935,-0.134710,-0.197818,0.536873,-0.171588,0.174693,0.841302,-0.242676,-0.093197,0.792537,-0.081440,-0.068862,0.786197,-0.205953
31,0.310000,-0.080466,0.799235,-0.326503,-0.141241,0.657532,-0.363716,-0.043006,0.780693,-0.286854,-0.188651,0.633064,-0.132772,-0.194958,0.423991,-0.134709,-0.197749,0.536842,-0.171574,0.174693,0.841302,-0.242676,-0.093258,0.792551,-0.081447,-0.068802,0.786178,-0.205946
32,0.320000,-0.080372,0.799234,-0.326504,-0.141160,0.657532,-0.363719,-0.042953,0.780709,-0.286840,-0.188651,0.633064,-0.132772,-0.195023,0.424020,-0.134728,-0.197771,0.536849,-0.171605,0.174693,0.841302,-0.242676,-0.093254,0.792559,-0.081430,-0.068848,0.786177,-0.205973
33,0.330000,-0.080441,0.799228,-0.326524,-0.141160,0.657532,-0.363719,-0.042991,0.780710,-0.286859,-0.188651,0.633064,-0.132772,-0.195025,0.423975,-0.134685,-0.197749,0.536842,-0.171574,0.174693,0.841302,-0.242676,-0.093281,0.792563,-0.081383,-0.068844,0.786201,-0.205936
34,0.340000,-0.080441,0.799228,-0.326524,-0.141160,0.657532,-0.363719,-0.043082,0.780726,-0.286823,-0.188651,0.633064,-0.132772,-0.194881,0.423950,-0.134697,-0.197818,0.536873,-0.171588,0.174693,0.841302,-0.242676,-0.093220,0.792540,-0.081415,-0.068830,0.786202,-0.205923
35,0.350000,-0.080390,0.799208,-0.326543,-0.140956,0.657533,-0.363732,-0.043006,0.780693,-0.286854,-0.188651,0.633064,-0.132772,-0.194958,0.423991,-0.134709,-0.197818,0.536873,-0.171588,0.174693,0.841302,-0.242676,-0.093368,0.792574,-0.081404,-0.068871,0.786225,-0.205914
36,0.360000,-0.080477,0.799228,-0.326475,-0.141088,0.657532,-0.363701,-0.042953,0.780709,-0.286840,-0.188602,0.633037,-0.132775,-0.195078,0.423996,-0.134703,-0.197749,0.536842,-0.171574,0.174693,0.841302,-0.242676,-0.093355,0.792625,-0.081392,-0.068871,0.786225,-0.205914
37,0.370000,-0.080477,0.799228,-0.326475,-0.141088,0.657532,-0.363701,-0.042953,0.780709,-0.286840,-0.188652,0.633064,-0.132771,-0.194900,0.423981,-0.134698,-0.197839,0.536880,-0.171619,0.174693,0.841302,-0.242676,-0.093376,0.792609,-0.081417,-0.068874,0.786238,-0.205889
38,0.380000,-0.080372,0.799234,-0.326504,-0.141088,0.657532,-0.363701,-0.042953,0.780709,-0.286840,-0.188651,0.633064,-0.132772,-0.194881,0.423950,-0.134697,-0.197749,0.536842,-0.171574,0.174785,0.841270,-0.242643,-0.093391,0.792577,-0.081380,-0.068871,0.786225,-0.205914
39,0.390000,-0.080427,0.799209,-0.326493,-0.141098,0.657534,-0.363681,-0.043006,0.780693,-0.286854,-0.188651,0.633064,-0.132772,-0.194881,0.423950,-0.134697,-0.197839,0.536880,-0.171619,0.174785,0.841270,-0.242643,-0.093391,0.792577,-0.081380,-0.068896,0.786255,-0.205876
40,0.400000,-0.080441,0.799228,-0.326524,-0.141134,0.657546,-0.363699,-0.042953,0.780709,-0.286840,-0.188663,0.633055,-0.132776,-0.194893,0.423966,-0.134711,-0.197839,0.536880,-0.171619,0.174970,0.841292,-0.242647,-0.093228,0.792542,-0.081351,-0.068871,0.786225,-0.205914
41,0.410000,-0.080372,0.799234,-0.326504,-0.141158,0.657532,-0.363719,-0.043035,0.780710,-0.286868,-0.188677,0.633068,-0.132789,-0.194815,0.423969,-0.134730,-0.197818,0.536873,-0.171588,0.174785,0.841270,-0.242643,-0.093129,0.792496,-0.081340,-0.068816,0.786183,-0.205921
42,0.420000,-0.080441,0.799228,-0.326524,-0.140956,0.657533,-0.363732,-0.042953,0.780709,-0.286840,-0.188677,0.633068,-0.132789,-0.194881,0.423950,-0.134697,-0.197749,0.536842,-0.171574,0.174693,0.841302,-0.242676,-0.093151,0.792479,-0.081364,-0.068812,0.786198,-0.205919
43,0.430000,-0.080372,0.799234,-0.326504,-0.141027,0.657532,-0.363749,-0.042953,0.780709,-0.286840,-0.188651,0.633064,-0.132772,-0.195093,0.424003,-0.134731,-0.197749,0.536842,-0.171574,0.174785,0.841270,-0.242643,-0.093235,0.792508,-0.081378,-0.068744,0.786159,-0.205914
44,0.440000,-0.080546,0.799222,-0.326494,-0.141026,0.657532,-0.363749,-0.043006,0.780693,-0.286854,-0.188677,0.633068,-0.132789,-0.195034,0.424036,-0.134715,-0.197771,0.536849,-0.171605,0.174785,0.841270,-0.242643,-0.093269,0.792527,-0.081393,-0.068802,0.786178,-0.205946
45,0.450000,-0.080502,0.799236,-0.326454,-0.141027,0.657532,-0.363749,-0.042953,0.780709,-0.286840,-0.188702,0.633091,-0.132768,-0.194946,0.423983,-0.134711,-0.197818,0.536873,-0.171588,0.174693,0.841302,-0.242676,-0.093269,0.792527,-0.081393,-0.068802,0.786178,-0.205946
46,0.460000,-0.080372,0.799234,-0.326504,-0.141088,0.657532,-0.363701,-0.043006,0.780693,-0.286854,-0.188702,0.633091,-0.132768,-0.194892,0.423965,-0.134712,-0.197771,0.536849,-0.171605,0.174693,0.841302,-0.242676,-0.093254,0.792559,-0.081430,-0.068844,0.786201,-0.205936
47,0.470000,-0.080431,0.799259,-0.326489,-0.140956,0.657533,-0.363732,-0.043161,0.780676,-0.286833,-0.188651,0.633064,-0.132772,-0.195082,0.423988,-0.134717,-0.197818,0.536873,-0.171588,0.174693,0.841302,-0.242676,-0.093355,0.792625,-0.081392,-0.068918,0.786223,-0.205941
48,0.480000,-0.080303,0.799254,-0.326473,-0.141169,0.657533,-0.363698,-0.043006,0.780693,-0.286854,-0.188651,0.633064,-0.132772,-0.194889,0.423966,-0.134683,-0.197771,0.536849,-0.171605,0.174693,0.841302,-0.242676,-0.093376,0.792609,-0.081417,-0.068903,0.786227,-0.205931
49,0.490000,-0.080477,0.799228,-0.326475,-0.141088,0.657532,-0.363701,-0.042982,0.780726,-0.286854,-0.188677,0.633068,-0.132789,-0.195036,0.423990,-0.134700,-0.197818,0.536873,-0.171588,0.174693,0.841302,-0.242676,-0.093318,0.792587,-0.081427,-0.068871,0.786225,-0.205914
50,0.500000,-0.080557,0.799228,-0.326498,-0.141231,0.657531,-0.363736,-0.042982,0.780726,-0.286854,-0.188677,0.633068,-0.132789,-0.194954,0.423994,-0.134702,-0.197818,0.536873,-0.171588,0.174785,0.841270,-0.242643,-0.093235,0.792603,-0.081438,-0.068871,0.786225,-0.205914
51,0.510000,-0.080372,0.799234,-0.326504,-0.141158,0.657532,-0.363719,-0.043045,0.780694,-0.286873,-0.188660,0.633066,-0.132762,-0.195025,0.424051,-0.134700,-0.197818,0.536873,-0.171588,0.174693,0.841302,-0.242676,-0.093368,0.792574,-0.081404,-0.068903,0.786227,-0.205931
52,0.520000,-0.080559,0.799260,-0.326439,-0.141231,0.657531,-0.363736,-0.042991,0.780710,-0.286859,-0.188651,0.633064,-0.132772,-0.194965,0.424009,-0.134717,-0.197818,0.536873,-0.171588,0.174693,0.841302,-0.242676,-0.093185,0.792498,-0.081378,-0.068871,0.786225,-0.205914
53,0.530000,-0.080536,0.799253,-0.326460,-0.140956,0.657533,-0.363732,-0.043006,0.780693,-0.286854,-0.188677,0.633068,-0.132789,-0.194881,0.423950,-0.134697,-0.197839,0.536880,-0.171619,0.174785,0.841270,-0.242643,-0.093269,0.792527,-0.081393,-0.068744,0.786159,-0.205914
54,0.540000,-0.080546,0.799222,-0.326494,-0.141088,0.657532,-0.363701,-0.042953,0.780709,-0.286840,-0.188651,0.633064,-0.132772,-0.194874,0.423935,-0.134710,-0.197839,0.536880,-0.171619,0.174785,0.841270,-0.242643,-0.093069,0.792449,-0.081351,-0.068744,0.786159,-0.205914
55,0.550000,-0.080372,0.799234,-0.326504,-0.141026,0.657532,-0.363749,-0.042953,0.780709,-0.286840,-0.188677,0.633068,-0.132789,-0.194958,0.423991,-0.134709,-0.197749,0.536842,-0.171574,0.174693,0.841302,-0.242676,-0.093213,0.792526,-0.081354,-0.068871,0.786225,-0.205914
56,0.560000,-0.080477,0.799228,-0.326475,-0.141160,0.657532,-0.363719,-0.042953,0.780709,-0.286840,-0.188702,0.633091,-0.132768,-0.194959,0.423992,-0.134708,-0.197771,0.536849,-0.171605,0.174693,0.841302,-0.242676,-0.093269,0.792527,-0.081393,-0.068871,0.786225,-0.205914
57,0.570000,-0.080546,0.799222,-0.326494,-0.140956,0.657533,-0.363732,-0.043045,0.780694,-0.286873,-0.188651,0.633064,-0.132772,-0.194892,0.423965,-0.134712,-0.197818,0.536873,-0.171588,0.174693,0.841302,-0.242676,-0.093391,0.792577,-0.081380,-0.068903,0.786227,-0.205931
58,0.580000,-0.080427,0.799209,-0.326493,-0.141063,0.657547,-0.363681,-0.043132,0.780695,-0.286898,-0.188602,0.633037,-0.132775,-0.194953,0.423994,-0.134701,-0.197818,0.536873,-0.171588,0.174879,0.841324,-0.242680,-0.093368,0.792574,-0.081404,-0.068903,0.786227,-0.205931
59,0.590000,-0.080397,0.799241,-0.326483,-0.141088,0.657532,-0.363701,-0.042991,0.780710,-0.286859,-0.188729,0.633095,-0.132786,-0.194889,0.423966,-0.134683,-0.197818,0.536873,-0.171588,0.174693,0.841302,-0.242676,-0.093346,0.792590,-0.081380,-0.068903,0.786227,-0.205931
60,0.600000,-0.080431,0.799259,-0.326489,-0.141088,0.657532,-0.363701,-0.043053,0.780709,-0.286808,-0.188651,0.633064,-0.132772,-0.194964,0.424006,-0.134696,-0.197818,0.536873,-0.171588,0.174693,0.841302,-0.242676,-0.093235,0.792603,-0.081438,-0.068871,0.786225,-0.205914
61,0.610000,-0.080277,0.799246,-0.326494,-0.140956,0.657533,-0.363732,-0.042982,0.780726,-0.286854,-0.188702,0.633091,-0.132768,-0.194963,0.424010,-0.134688,-0.197640,0.536839,-0.171558,0.174693,0.841302,-0.242676,-0.093313,0.792582,-0.081420,-0.068871,0.786225,-0.205914
62,0.620000,-0.080441,0.799228,-0.326524,-0.140966,0.657534,-0.363711,-0.042953,0.780709,-0.286840,-0.188677,0.633068,-0.132789,-0.194954,0.423994,-0.134702,-0.197839,0.536880,-0.171619,0.174693,0.841302,-0.242676,-0.093254,0.792559,-0.081430,-0.068844,0.786201,-0.205936
63,0.630000,-0.080372,0.799234,-0.326504,-0.141160,0.657532,-0.363719,-0.042953,0.780709,-0.286840,-0.188651,0.633064,-0.132772,-0.194932,0.423981,-0.134685,-0.197771,0.536849,-0.171605,0.174693,0.841302,-0.242676,-0.093220,0.792540,-0.081415,-0.068774,0.786161,-0.205931
64,0.640000,-0.080372,0.799234,-0.326504,-0.141088,0.657532,-0.363701,-0.043006,0.780693,-0.286854,-0.188702,0.633091,-0.132768,-0.195040,0.424051,-0.134701,-0.197818,0.536873,-0.171588,0.174693,0.841302,-0.242676,-0.093216,0.792497,-0.081420,-0.068724,0.786141,-0.205955
65,0.650000,-0.080569,0.799228,-0.326442,-0.141160,0.657532,-0.363719,-0.042953,0.780709,-0.286840,-0.188651,0.633064,-0.132772,-0.194958,0.423991,-0.134709,-0.197818,0.536873,-0.171588,0.174545,0.841274,-0.242686,-0.093132,0.792491,-0.081428,-0.068839,0.786147,-0.205992
66,0.660000,-0.080431,0.799259,-0.326489,-0.140956,0.657533,-0.363732,-0.043006,0.780693,-0.286854,-0.188729,0.633095,-0.132786,-0.195013,0.424040,-0.134678,-0.197749,0.536842,-0.171574,0.174545,0.841274,-0.242686,-0.093141,0.792477,-0.081460,-0.068967,0.786084,-0.206024
67,0.670000,-0.080546,0.799222,-0.326494,-0.141160,0.657532,-0.363719,-0.042982,0.780726,-0.286854,-0.188702,0.633091,-0.132768,-0.194889,0.423966,-0.134683,-0.197818,0.536873,-0.171588,0.174693,0.841302,-0.242676,-0.093092,0.792453,-0.081465,-0.069053,0.786052,-0.205999
68,0.680000,-0.080559,0.799260,-0.326439,-0.141063,0.657547,-0.363681,-0.042982,0.780726,-0.286854,-0.188702,0.633091,-0.132768,-0.194826,0.423985,-0.134744,-0.197728,0.536877,-0.171604,0.174635,0.841243,-0.242653,-0.093133,0.792466,-0.081612,-0.068905,0.786056,-0.206026
69,0.690000,-0.080477,0.799228,-0.326475,-0.141160,0.657532,-0.363719,-0.042991,0.780710,-0.286859,-0.188702,0.633091,-0.132768,-0.195040,0.424051,-0.134701,-0.197767,0.536886,-0.171566,0.174545,0.841274,-0.242686,-0.093110,0.792391,-0.081611,-0.069180,0.786017,-0.206056
70,0.700000,-0.080477,0.799228,-0.326475,-0.141160,0.657532,-0.363719,-0.042982,0.780726,-0.286854,-0.188702,0.633091,-0.132768,-0.195080,0.424065,-0.134703,-0.197818,0.536873,-0.171588,0.174545,0.841274,-0.242686,-0.092921,0.792319,-0.081586,-0.069174,0.785887,-0.206092
71,0.710000,-0.080441,0.799228,-0.326524,-0.141088,0.657532,-0.363701,-0.043006,0.780693,-0.286854,-0.188699,0.633109,-0.132763,-0.195135,0.424090,-0.134723,-0.197886,0.536910,-0.171591,0.174673,0.841233,-0.242713,-0.092980,0.792107,-0.081635,-0.069123,0.785621,-0.206231
72,0.720000,-0.080372,0.799234,-0.326504,-0.141160,0.657532,-0.363719,-0.042982,0.780726,-0.286854,-0.188747,0.633114,-0.132759,-0.195040,0.424051,-0.134701,-0.197957,0.536945,-0.171601,0.174603,0.841129,-0.242829,-0.093002,0.791808,-0.081788,-0.068943,0.785461,-0.206293
73,0.730000,-0.080431,0.799259,-0.326489,-0.140956,0.657533,-0.363732,-0.043006,0.780693,-0.286854,-0.188734,0.633113,-0.132760,-0.195090,0.424081,-0.134691,-0.197776,0.536907,-0.171575,0.173716,0.841116,-0.242908,-0.093251,0.791437,-0.081833,-0.068925,0.784966,-0.206383
74,0.740000,-0.080477,0.799228,-0.326475,-0.141088,0.657532,-0.363701,-0.042953,0.780709,-0.286840,-0.188760,0.633117,-0.132778,-0.195090,0.424081,-0.134691,-0.197886,0.536910,-0.171591,0.174238,0.840898,-0.242951,-0.093416,0.790953,-0.081872,-0.068586,0.784611,-0.206449
75,0.750000,-0.080536,0.799253,-0.326460,-0.141088,0.657532,-0.363701,-0.043006,0.780693,-0.286854,-0.188702,0.633091,-0.132768,-0.195083,0.424094,-0.134707,-0.197734,0.536934,-0.171540,0.174145,0.840871,-0.243001,-0.094057,0.790696,-0.082059,-0.068718,0.784343,-0.206617
76,0.760000,-0.080372,0.799234,-0.326504,-0.141098,0.657534,-0.363681,-0.042982,0.780726,-0.286854,-0.188747,0.633114,-0.132759,-0.195090,0.424081,-0.134691,-0.197785,0.536922,-0.171562,0.173683,0.840800,-0.243170,-0.093657,0.790487,-0.082190,-0.068335,0.784044,-0.206713
77,0.770000,-0.080372,0.799234,-0.326504,-0.140956,0.657533,-0.363732,-0.042982,0.780726,-0.286854,-0.188734,0.633113,-0.132760,-0.195086,0.424075,-0.134659,-0.197725,0.536920,-0.171553,0.173470,0.840647,-0.243251,-0.093530,0.790108,-0.082395,-0.068827,0.783626,-0.206893
78,0.780000,-0.080546,0.799222,-0.326494,-0.141088,0.657532,-0.363701,-0.042982,0.780726,-0.286854,-0.188760,0.633150,-0.132727,-0.195037,0.424045,-0.134669,-0.197709,0.536870,-0.171572,0.173032,0.840568,-0.243260,-0.093027,0.789829,-0.082602,-0.068604,0.783186,-0.207199
79,0.790000,-0.080431,0.799259,-0.326489,-0.141088,0.657532,-0.363701,-0.042982,0.780726,-0.286854,-0.188778,0.633136,-0.132751,-0.194959,0.424004,-0.134657,-0.197776,0.536907,-0.171575,0.172907,0.840489,-0.243330,-0.092891,0.789477,-0.082846,-0.068510,0.782862,-0.207229
80,0.800000,-0.080336,0.799271,-0.326479,-0.141088,0.657532,-0.363701,-0.042982,0.780726,-0.286854,-0.188702,0.633091,-0.132768,-0.195086,0.424075,-0.134659,-0.197719,0.536885,-0.171559,0.172922,0.840311,-0.243624,-0.092693,0.789281,-0.082987,-0.068759,0.782364,-0.207421
