Format Version,1.23,Take Name,H_superlong_2,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2021-03-23 03.39.31.396 ,Total Frames in Take,1668,Total Exported Frames,1668,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Isomed:Marker1,Isomed:Marker1,Isomed:Marker1,Isomed:Marker2,Isomed:Marker2,Isomed:Marker2,Isomed:Marker3,Isomed:Marker3,Isomed:Marker3,Shank:Marker1,Shank:Marker1,Shank:Marker1,Shank:Marker2,Shank:Marker2,Shank:Marker2,Shank:Marker3,Shank:Marker3,Shank:Marker3,Thigh:Marker1,Thigh:Marker1,Thigh:Marker1,Thigh:Marker2,Thigh:Marker2,Thigh:Marker2,Thigh:Marker3,Thigh:Marker3,Thigh:Marker3
,ID,"107C10","107C10","107C10","107C30","107C30","107C30","107C00","107C00","107C00","107C50","107C50","107C50","107C20","107C20","107C20","107C40","107C40","107C40","107BF0","107BF0","107BF0","107BB0","107BB0","107BB0","107BC0","107BC0","107BC0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.083659,0.789276,-0.326582,-0.105122,0.636249,-0.362806,-0.042823,0.780739,-0.286781,-0.147348,0.603076,-0.131967,-0.101214,0.398479,-0.131503,-0.132308,0.507138,-0.169882,0.175895,0.837991,-0.245136,-0.091088,0.780077,-0.085901,-0.064584,0.774280,-0.211897
1,0.010000,-0.083524,0.789218,-0.326577,-0.105287,0.636304,-0.362782,-0.042874,0.780766,-0.286770,-0.147367,0.603080,-0.131949,-0.101079,0.398432,-0.131461,-0.132164,0.507123,-0.169853,0.175673,0.838076,-0.245116,-0.091112,0.780062,-0.085924,-0.064512,0.774248,-0.211905
2,0.020000,-0.083605,0.789259,-0.326591,-0.105318,0.636302,-0.362755,-0.042923,0.780739,-0.286749,-0.147324,0.603121,-0.131931,-0.101154,0.398455,-0.131482,-0.132164,0.507123,-0.169853,0.175764,0.837986,-0.245118,-0.091088,0.780077,-0.085901,-0.064716,0.774252,-0.211886
3,0.030000,-0.083486,0.789205,-0.326601,-0.105193,0.636275,-0.362776,-0.042823,0.780739,-0.286781,-0.147367,0.603080,-0.131949,-0.101214,0.398479,-0.131503,-0.132333,0.507091,-0.169896,0.175858,0.838014,-0.245095,-0.091088,0.780077,-0.085901,-0.064629,0.774262,-0.211940
4,0.040000,-0.083539,0.789223,-0.326604,-0.105193,0.636275,-0.362776,-0.042886,0.780758,-0.286739,-0.147234,0.603079,-0.131957,-0.101320,0.398473,-0.131472,-0.132210,0.507144,-0.169869,0.175579,0.838049,-0.245138,-0.091088,0.780077,-0.085901,-0.064484,0.774239,-0.211844
5,0.050000,-0.083600,0.789250,-0.326595,-0.105091,0.636232,-0.362875,-0.042823,0.780739,-0.286781,-0.147437,0.603117,-0.131941,-0.101197,0.398468,-0.131503,-0.132186,0.507134,-0.169879,0.175673,0.838076,-0.245116,-0.091088,0.780077,-0.085901,-0.064764,0.774227,-0.211887
