Format Version,1.23,Take Name,H_short_1,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2021-03-23 03.48.38.698 ,Total Frames in Take,1591,Total Exported Frames,1591,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Isomed:Marker1,Isomed:Marker1,Isomed:Marker1,Isomed:Marker2,Isomed:Marker2,Isomed:Marker2,Isomed:Marker3,Isomed:Marker3,Isomed:Marker3,Shank:Marker1,Shank:Marker1,Shank:Marker1,Shank:Marker2,Shank:Marker2,Shank:Marker2,Shank:Marker3,Shank:Marker3,Shank:Marker3,Thigh:Marker1,Thigh:Marker1,Thigh:Marker1,Thigh:Marker2,Thigh:Marker2,Thigh:Marker2,Thigh:Marker3,Thigh:Marker3,Thigh:Marker3
,ID,"10C300","10C300","10C300","10C310","10C310","10C310","10C330","10C330","10C330","10C2C0","10C2C0","10C2C0","10C2E0","10C2E0","10C2E0","10C340","10C340","10C340","10C320","10C320","10C320","10C2B0","10C2B0","10C2B0","10C350","10C350","10C350"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
452,4.520000,-0.061621,0.828255,-0.325863,-0.194795,0.752332,-0.365565,-0.044570,0.791217,-0.286712,-0.236585,0.750706,-0.133843,-0.396099,0.615531,-0.141039,-0.313767,0.693544,-0.175122,0.175492,0.844591,-0.232597,-0.071518,0.794876,-0.068688,-0.053784,0.784661,-0.184872
453,4.530000,-0.061675,0.828267,-0.325859,-0.194707,0.752343,-0.365594,-0.044672,0.791203,-0.286722,-0.236420,0.750724,-0.133852,-0.396274,0.615682,-0.141072,-0.313703,0.693554,-0.175138,0.175492,0.844591,-0.232597,-0.071707,0.794777,-0.068780,-0.053579,0.784528,-0.184916
454,4.540000,-0.061673,0.828276,-0.325844,-0.194831,0.752353,-0.365573,-0.044561,0.791219,-0.286729,-0.236312,0.750735,-0.133858,-0.396613,0.615996,-0.141136,-0.313797,0.693674,-0.175164,0.175492,0.844591,-0.232597,-0.071563,0.794725,-0.068775,-0.053294,0.784439,-0.184939
455,4.550000,-0.061623,0.828305,-0.325886,-0.194831,0.752353,-0.365573,-0.044635,0.791228,-0.286730,-0.236283,0.750730,-0.133842,-0.397268,0.616536,-0.141126,-0.313771,0.693734,-0.175182,0.175614,0.844615,-0.232584,-0.071438,0.794661,-0.068793,-0.053300,0.784317,-0.184935
456,4.560000,-0.061595,0.828296,-0.325873,-0.194758,0.752375,-0.365556,-0.044563,0.791216,-0.286709,-0.236254,0.750781,-0.133868,-0.397873,0.616940,-0.141242,-0.313647,0.693775,-0.175183,0.175630,0.844615,-0.232610,-0.071211,0.794571,-0.068754,-0.053404,0.784234,-0.184947
457,4.570000,-0.061731,0.828352,-0.325845,-0.194741,0.752437,-0.365602,-0.044388,0.791249,-0.286712,-0.236259,0.750794,-0.133909,-0.397843,0.616992,-0.141148,-0.313760,0.693836,-0.175181,0.175614,0.844615,-0.232584,-0.071165,0.794495,-0.068803,-0.053297,0.784143,-0.184943
458,4.580000,-0.061756,0.828362,-0.325849,-0.194713,0.752429,-0.365564,-0.044556,0.791266,-0.286718,-0.236231,0.750789,-0.133892,-0.397624,0.616921,-0.141107,-0.313693,0.693914,-0.175225,0.175461,0.844579,-0.232535,-0.071162,0.794476,-0.068892,-0.053101,0.784057,-0.184925
459,4.590000,-0.061803,0.828375,-0.325877,-0.194673,0.752470,-0.365619,-0.044308,0.791262,-0.286713,-0.236259,0.750800,-0.133925,-0.397727,0.617142,-0.141141,-0.313754,0.694005,-0.175208,0.175406,0.844607,-0.232518,-0.071429,0.794341,-0.068987,-0.052808,0.783797,-0.184857
460,4.600000,-0.061780,0.828372,-0.325857,-0.194690,0.752449,-0.365629,-0.044452,0.791260,-0.286729,-0.236129,0.750800,-0.133927,-0.398082,0.617443,-0.141200,-0.313833,0.694047,-0.175194,0.175420,0.844619,-0.232554,-0.071015,0.794210,-0.068954,-0.052616,0.783704,-0.184856
461,4.610000,-0.061835,0.828333,-0.325840,-0.194656,0.752457,-0.365590,-0.044568,0.791263,-0.286701,-0.236128,0.750805,-0.133943,-0.398260,0.617594,-0.141234,-0.313737,0.694096,-0.175133,0.175600,0.844604,-0.232547,-0.071032,0.794195,-0.069014,-0.052579,0.783631,-0.184850
462,4.620000,-0.061699,0.828344,-0.325860,-0.194673,0.752470,-0.365619,-0.044518,0.791290,-0.286725,-0.236128,0.750805,-0.133943,-0.397824,0.617450,-0.141245,-0.313839,0.694245,-0.175144,0.175544,0.844633,-0.232530,-0.071003,0.794114,-0.069012,-0.052546,0.783550,-0.184862
463,4.630000,-0.061777,0.828374,-0.325854,-0.194628,0.752436,-0.365623,-0.044388,0.791249,-0.286712,-0.236122,0.750795,-0.133956,-0.397038,0.617210,-0.141147,-0.313874,0.694280,-0.175134,0.175544,0.844633,-0.232530,-0.070718,0.793990,-0.069037,-0.052677,0.783423,-0.184813
464,4.640000,-0.061699,0.828394,-0.325883,-0.194621,0.752494,-0.365632,-0.044435,0.791307,-0.286747,-0.236129,0.750800,-0.133927,-0.397083,0.617295,-0.141141,-0.313934,0.694333,-0.175142,0.175544,0.844633,-0.232530,-0.070558,0.793930,-0.069063,-0.052335,0.783230,-0.184790
465,4.650000,-0.061618,0.828416,-0.325922,-0.194621,0.752494,-0.365632,-0.044435,0.791307,-0.286747,-0.236161,0.750805,-0.133972,-0.397147,0.617494,-0.141139,-0.313893,0.694384,-0.175148,0.175600,0.844604,-0.232547,-0.070543,0.793939,-0.069096,-0.052526,0.783170,-0.184765
466,4.660000,-0.061777,0.828374,-0.325854,-0.194637,0.752499,-0.365587,-0.044518,0.791286,-0.286705,-0.236039,0.750816,-0.133921,-0.396748,0.617358,-0.141063,-0.313824,0.694462,-0.175167,0.175476,0.844591,-0.232571,-0.070471,0.793899,-0.069053,-0.052488,0.783142,-0.184789
467,4.670000,-0.061828,0.828448,-0.325859,-0.194621,0.752483,-0.365647,-0.044518,0.791290,-0.286725,-0.236039,0.750821,-0.133938,-0.396672,0.617380,-0.141062,-0.313814,0.694519,-0.175165,0.175478,0.844580,-0.232561,-0.070305,0.793722,-0.069100,-0.052226,0.782986,-0.184761
468,4.680000,-0.061982,0.828431,-0.325905,-0.194496,0.752482,-0.365672,-0.044371,0.791296,-0.286729,-0.236079,0.750831,-0.133954,-0.397138,0.617843,-0.141036,-0.313870,0.694540,-0.175176,0.175461,0.844579,-0.232535,-0.070278,0.793717,-0.069147,-0.052518,0.782848,-0.184761
469,4.690000,-0.061750,0.828427,-0.325881,-0.194585,0.752501,-0.365629,-0.044435,0.791307,-0.286747,-0.235959,0.750833,-0.133976,-0.397388,0.618032,-0.141017,-0.313860,0.694594,-0.175198,0.175614,0.844615,-0.232584,-0.070247,0.793658,-0.069167,-0.052538,0.782814,-0.184781
470,4.700000,-0.061627,0.828498,-0.325906,-0.194512,0.752509,-0.365645,-0.044392,0.791320,-0.286777,-0.235791,0.750822,-0.134025,-0.397386,0.618152,-0.141020,-0.313697,0.694651,-0.175224,0.175600,0.844604,-0.232547,-0.070209,0.793649,-0.069181,-0.052254,0.782689,-0.184770
471,4.710000,-0.061744,0.828492,-0.325853,-0.194508,0.752511,-0.365663,-0.044435,0.791307,-0.286747,-0.235807,0.750833,-0.134003,-0.397978,0.618565,-0.141061,-0.313590,0.694750,-0.175216,0.175600,0.844604,-0.232547,-0.070158,0.793527,-0.069182,-0.051909,0.782547,-0.184757
472,4.720000,-0.061623,0.828493,-0.325892,-0.194543,0.752527,-0.365654,-0.044454,0.791279,-0.286708,-0.235653,0.750845,-0.134032,-0.397986,0.618634,-0.141063,-0.313576,0.694791,-0.175152,0.175600,0.844604,-0.232547,-0.070092,0.793465,-0.069212,-0.051840,0.782458,-0.184770
473,4.730000,-0.061886,0.828480,-0.325851,-0.194545,0.752535,-0.365702,-0.044523,0.791330,-0.286761,-0.235774,0.750850,-0.133968,-0.398369,0.619010,-0.141037,-0.313653,0.694872,-0.175185,0.175454,0.844667,-0.232534,-0.069967,0.793427,-0.069216,-0.051953,0.782396,-0.184766
474,4.740000,-0.061880,0.828472,-0.325864,-0.194513,0.752541,-0.365680,-0.044435,0.791307,-0.286747,-0.235771,0.750855,-0.134011,-0.398070,0.618892,-0.140981,-0.313515,0.694950,-0.175166,0.175454,0.844667,-0.232534,-0.069922,0.793408,-0.069216,-0.051919,0.782318,-0.184754
475,4.750000,-0.061760,0.828496,-0.325872,-0.194507,0.752546,-0.365637,-0.044313,0.791336,-0.286801,-0.235578,0.750842,-0.134054,-0.398369,0.619010,-0.141037,-0.313590,0.695122,-0.175190,0.175353,0.844704,-0.232526,-0.069838,0.793379,-0.069202,-0.051883,0.782306,-0.184769
476,4.760000,-0.061689,0.828523,-0.325887,-0.194507,0.752546,-0.365637,-0.044313,0.791336,-0.286801,-0.235578,0.750842,-0.134054,-0.398342,0.619091,-0.141034,-0.313680,0.695124,-0.175137,0.175510,0.844728,-0.232522,-0.069817,0.793381,-0.069180,-0.051805,0.782289,-0.184770
477,4.770000,-0.061833,0.828515,-0.325888,-0.194508,0.752553,-0.365685,-0.044392,0.791320,-0.286777,-0.235564,0.750868,-0.134007,-0.398736,0.619436,-0.141014,-0.313500,0.695129,-0.175201,0.175415,0.844765,-0.232522,-0.070045,0.793401,-0.069202,-0.051811,0.782273,-0.184764
478,4.780000,-0.061689,0.828523,-0.325887,-0.194501,0.752547,-0.365655,-0.044397,0.791359,-0.286812,-0.235614,0.750896,-0.134019,-0.398736,0.619436,-0.141014,-0.313539,0.695137,-0.175227,0.175510,0.844728,-0.232522,-0.069917,0.793404,-0.069275,-0.051860,0.782282,-0.184784
479,4.790000,-0.061760,0.828496,-0.325872,-0.194501,0.752547,-0.365655,-0.044357,0.791324,-0.286771,-0.235648,0.750857,-0.134035,-0.398335,0.619206,-0.141034,-0.313589,0.695184,-0.175227,0.175510,0.844728,-0.232522,-0.069850,0.793387,-0.069255,-0.051863,0.782247,-0.184767
480,4.800000,-0.061744,0.828492,-0.325853,-0.194507,0.752546,-0.365637,-0.044518,0.791290,-0.286725,-0.235518,0.750871,-0.134075,-0.398070,0.619135,-0.140935,-0.313901,0.695259,-0.175200,0.175510,0.844728,-0.232522,-0.069831,0.793371,-0.069269,-0.051725,0.782131,-0.184768
481,4.810000,-0.061904,0.828481,-0.325875,-0.194545,0.752535,-0.365702,-0.044392,0.791320,-0.286777,-0.235531,0.750883,-0.134053,-0.399250,0.619866,-0.141062,-0.314035,0.695415,-0.175301,0.175510,0.844728,-0.232522,-0.069793,0.793340,-0.069301,-0.051891,0.782026,-0.184742
482,4.820000,-0.061813,0.828477,-0.325924,-0.194508,0.752553,-0.365685,-0.044474,0.791303,-0.286756,-0.235237,0.750907,-0.134098,-0.398798,0.619771,-0.141040,-0.314026,0.695518,-0.175317,0.175510,0.844728,-0.232522,-0.069668,0.793215,-0.069279,-0.051694,0.781870,-0.184766
483,4.830000,-0.061682,0.828516,-0.325945,-0.194459,0.752557,-0.365746,-0.044476,0.791343,-0.286788,-0.235139,0.750928,-0.134094,-0.398360,0.619545,-0.140957,-0.314172,0.695643,-0.175328,0.175510,0.844728,-0.232522,-0.069879,0.793166,-0.069356,-0.051825,0.781715,-0.184761
484,4.840000,-0.061654,0.828502,-0.325901,-0.194631,0.752586,-0.365704,-0.044397,0.791359,-0.286812,-0.235277,0.750981,-0.134134,-0.398985,0.620022,-0.141025,-0.314110,0.695786,-0.175399,0.175510,0.844728,-0.232522,-0.069934,0.793070,-0.069389,-0.051710,0.781611,-0.184723
485,4.850000,-0.061689,0.828523,-0.325887,-0.194525,0.752586,-0.365740,-0.044397,0.791359,-0.286812,-0.235269,0.750971,-0.134146,-0.398985,0.620022,-0.141025,-0.314248,0.695918,-0.175403,0.175377,0.844805,-0.232451,-0.069757,0.793049,-0.069368,-0.051355,0.781460,-0.184681
486,4.860000,-0.061727,0.828522,-0.325917,-0.194525,0.752586,-0.365740,-0.044397,0.791359,-0.286812,-0.235214,0.750952,-0.134133,-0.399386,0.620265,-0.141103,-0.314237,0.696038,-0.175398,0.175502,0.844943,-0.232427,-0.069794,0.792997,-0.069311,-0.051326,0.781400,-0.184631
487,4.870000,-0.061695,0.828528,-0.325920,-0.194525,0.752586,-0.365740,-0.044397,0.791359,-0.286812,-0.235277,0.750981,-0.134134,-0.399366,0.620366,-0.141100,-0.314435,0.696120,-0.175381,0.175225,0.845101,-0.232299,-0.069670,0.792955,-0.069285,-0.051269,0.781445,-0.184602
488,4.880000,-0.061689,0.828523,-0.325887,-0.194468,0.752572,-0.365729,-0.044313,0.791336,-0.286801,-0.235269,0.750971,-0.134146,-0.399366,0.620366,-0.141100,-0.314487,0.696200,-0.175384,0.175849,0.845184,-0.232187,-0.069588,0.792983,-0.069249,-0.051212,0.781420,-0.184562
489,4.890000,-0.061727,0.828522,-0.325917,-0.194525,0.752586,-0.365740,-0.044397,0.791359,-0.286812,-0.235269,0.750971,-0.134146,-0.399366,0.620366,-0.141100,-0.314611,0.696256,-0.175393,0.175839,0.845148,-0.232129,-0.069629,0.792940,-0.069251,-0.051112,0.781390,-0.184544
490,4.900000,-0.061689,0.828523,-0.325887,-0.194631,0.752586,-0.365704,-0.044397,0.791359,-0.286812,-0.235123,0.751008,-0.134105,-0.400034,0.620803,-0.141229,-0.314786,0.696337,-0.175412,0.175816,0.845180,-0.232123,-0.069352,0.792820,-0.069174,-0.051037,0.781365,-0.184479
491,4.910000,-0.061812,0.828532,-0.325842,-0.194427,0.752604,-0.365744,-0.044295,0.791376,-0.286815,-0.235218,0.751002,-0.134138,-0.399852,0.620792,-0.141152,-0.314807,0.696407,-0.175451,0.175934,0.845155,-0.232102,-0.069352,0.792820,-0.069174,-0.051029,0.781341,-0.184431
492,4.920000,-0.061795,0.828516,-0.325858,-0.194499,0.752632,-0.365743,-0.044397,0.791359,-0.286812,-0.235124,0.751013,-0.134122,-0.400102,0.620981,-0.141198,-0.315004,0.696531,-0.175476,0.175821,0.845207,-0.232086,-0.069302,0.792861,-0.069158,-0.050815,0.781250,-0.184387
493,4.930000,-0.061727,0.828522,-0.325917,-0.194499,0.752632,-0.365743,-0.044457,0.791385,-0.286800,-0.235218,0.751002,-0.134138,-0.399886,0.620915,-0.141205,-0.315137,0.696595,-0.175479,0.175950,0.845174,-0.232073,-0.069281,0.792793,-0.069221,-0.050739,0.781210,-0.184375
494,4.940000,-0.061705,0.828538,-0.325871,-0.194499,0.752632,-0.365743,-0.044295,0.791376,-0.286815,-0.235124,0.751013,-0.134122,-0.399886,0.620915,-0.141205,-0.315261,0.696669,-0.175490,0.175821,0.845207,-0.232086,-0.069147,0.792749,-0.069220,-0.050629,0.781152,-0.184393
495,4.950000,-0.061654,0.828532,-0.325902,-0.194499,0.752632,-0.365743,-0.044473,0.791376,-0.286827,-0.235124,0.751013,-0.134122,-0.399886,0.620915,-0.141205,-0.315371,0.696767,-0.175518,0.175997,0.845191,-0.232110,-0.069112,0.792783,-0.069252,-0.050658,0.781155,-0.184462
496,4.960000,-0.061734,0.828527,-0.325950,-0.194499,0.752632,-0.365743,-0.044457,0.791385,-0.286800,-0.235124,0.751013,-0.134122,-0.399886,0.620915,-0.141205,-0.315517,0.696842,-0.175566,0.175997,0.845191,-0.232110,-0.069185,0.792814,-0.069304,-0.050822,0.781114,-0.184472
497,4.970000,-0.061695,0.828528,-0.325920,-0.194540,0.752656,-0.365733,-0.044534,0.791402,-0.286814,-0.235124,0.751013,-0.134122,-0.399679,0.620852,-0.141167,-0.316855,0.697616,-0.175554,0.175997,0.845191,-0.232110,-0.069031,0.792757,-0.069290,-0.050602,0.781033,-0.184462
498,4.980000,-0.061705,0.828538,-0.325871,-0.194499,0.752632,-0.365743,-0.044534,0.791402,-0.286814,-0.235124,0.751013,-0.134122,-0.399679,0.620852,-0.141167,-0.317022,0.697656,-0.175545,0.175997,0.845191,-0.232110,-0.068929,0.792633,-0.069294,-0.050684,0.780956,-0.184474
499,4.990000,-0.061676,0.828511,-0.325913,-0.194540,0.752656,-0.365733,-0.044397,0.791359,-0.286812,-0.235124,0.751013,-0.134122,-0.399651,0.620939,-0.141162,-0.313679,0.696032,-0.175421,0.175821,0.845207,-0.232086,-0.068879,0.792598,-0.069254,-0.050714,0.780928,-0.184448
500,5.000000,-0.061689,0.828523,-0.325887,-0.194450,0.752666,-0.365728,-0.044355,0.791402,-0.286803,-0.235161,0.751035,-0.134116,-0.400119,0.621276,-0.141132,-0.313716,0.696068,-0.175433,0.175989,0.845224,-0.232108,-0.068879,0.792598,-0.069254,-0.050593,0.780882,-0.184423
501,5.010000,-0.061705,0.828538,-0.325871,-0.194540,0.752656,-0.365733,-0.044473,0.791376,-0.286827,-0.235124,0.751013,-0.134122,-0.400857,0.621832,-0.141169,-0.313961,0.696193,-0.175439,0.176049,0.845213,-0.232069,-0.068879,0.792598,-0.069254,-0.050586,0.780875,-0.184374
502,5.020000,-0.061727,0.828522,-0.325917,-0.194540,0.752656,-0.365733,-0.044431,0.791419,-0.286817,-0.235161,0.751035,-0.134116,-0.401134,0.621998,-0.141156,-0.313847,0.696173,-0.175444,0.175526,0.845324,-0.232036,-0.068891,0.792588,-0.069223,-0.050586,0.780875,-0.184374
503,5.030000,-0.061734,0.828527,-0.325950,-0.194540,0.752656,-0.365733,-0.044431,0.791419,-0.286817,-0.235161,0.751035,-0.134116,-0.401134,0.621998,-0.141156,-0.313922,0.696212,-0.175461,0.175575,0.845294,-0.231982,-0.068853,0.792607,-0.069197,-0.050482,0.780888,-0.184365
504,5.040000,-0.061689,0.828523,-0.325887,-0.194540,0.752656,-0.365733,-0.044355,0.791402,-0.286803,-0.235161,0.751035,-0.134116,-0.401134,0.621998,-0.141156,-0.313922,0.696212,-0.175461,0.175635,0.845276,-0.232009,-0.068842,0.792617,-0.069229,-0.050482,0.780888,-0.184365
505,5.050000,-0.061727,0.828522,-0.325917,-0.194540,0.752656,-0.365733,-0.044371,0.791393,-0.286830,-0.235179,0.751034,-0.134130,-0.400847,0.621887,-0.141166,-0.313862,0.696193,-0.175419,0.175873,0.845273,-0.232064,-0.068891,0.792588,-0.069223,-0.050528,0.780879,-0.184353
506,5.060000,-0.061727,0.828522,-0.325917,-0.194499,0.752632,-0.365743,-0.044355,0.791402,-0.286803,-0.235161,0.751035,-0.134116,-0.400847,0.621887,-0.141166,-0.313847,0.696173,-0.175444,0.175948,0.845230,-0.232058,-0.068842,0.792617,-0.069229,-0.050587,0.780837,-0.184348
507,5.070000,-0.061689,0.828523,-0.325887,-0.194540,0.752656,-0.365733,-0.044534,0.791402,-0.286814,-0.235161,0.751035,-0.134116,-0.400847,0.621887,-0.141166,-0.313942,0.696195,-0.175491,0.175908,0.845179,-0.232024,-0.068879,0.792598,-0.069254,-0.050650,0.780823,-0.184356
508,5.080000,-0.061689,0.828523,-0.325887,-0.194540,0.752656,-0.365733,-0.044431,0.791419,-0.286817,-0.235161,0.751035,-0.134116,-0.401025,0.622043,-0.141202,-0.313862,0.696193,-0.175419,0.175908,0.845179,-0.232024,-0.068826,0.792571,-0.069244,-0.050628,0.780806,-0.184368
509,5.090000,-0.061705,0.828538,-0.325871,-0.194540,0.752656,-0.365733,-0.044472,0.791443,-0.286804,-0.235142,0.751013,-0.134136,-0.400847,0.621887,-0.141166,-0.314015,0.696260,-0.175472,0.175858,0.845207,-0.232005,-0.068715,0.792511,-0.069214,-0.050549,0.780816,-0.184334
510,5.100000,-0.061705,0.828538,-0.325871,-0.194435,0.752672,-0.365742,-0.044431,0.791419,-0.286817,-0.235179,0.751034,-0.134130,-0.401025,0.622043,-0.141202,-0.313896,0.696258,-0.175485,0.175575,0.845294,-0.231982,-0.068870,0.792497,-0.069184,-0.050798,0.780797,-0.184333
511,5.110000,-0.061743,0.828537,-0.325901,-0.194435,0.752672,-0.365742,-0.044457,0.791385,-0.286800,-0.235161,0.751035,-0.134116,-0.400925,0.622047,-0.141199,-0.313896,0.696258,-0.175485,0.175602,0.845310,-0.231925,-0.068776,0.792533,-0.069206,-0.050820,0.780814,-0.184321
512,5.120000,-0.061695,0.828528,-0.325920,-0.194435,0.752672,-0.365742,-0.044295,0.791376,-0.286815,-0.235115,0.751047,-0.134136,-0.400859,0.622008,-0.141204,-0.313896,0.696258,-0.175485,0.175485,0.845309,-0.231889,-0.068915,0.792513,-0.069172,-0.050762,0.780817,-0.184299
513,5.130000,-0.061727,0.828522,-0.325917,-0.194540,0.752656,-0.365733,-0.044431,0.791419,-0.286817,-0.235161,0.751035,-0.134116,-0.401025,0.622043,-0.141202,-0.313896,0.696256,-0.175408,0.175362,0.845340,-0.231902,-0.068758,0.792536,-0.069196,-0.050645,0.780833,-0.184304
514,5.140000,-0.061700,0.828537,-0.325870,-0.194499,0.752632,-0.365743,-0.044397,0.791359,-0.286812,-0.235161,0.751035,-0.134116,-0.400847,0.621887,-0.141166,-0.313804,0.696211,-0.175474,0.175576,0.845278,-0.231909,-0.068782,0.792527,-0.069180,-0.050641,0.780863,-0.184355
515,5.150000,-0.061705,0.828538,-0.325871,-0.194444,0.752669,-0.365771,-0.044431,0.791419,-0.286817,-0.235161,0.751035,-0.134116,-0.400439,0.621682,-0.141090,-0.313896,0.696258,-0.175485,0.175585,0.845260,-0.231933,-0.068800,0.792580,-0.069187,-0.050587,0.780837,-0.184348
516,5.160000,-0.061734,0.828527,-0.325950,-0.194435,0.752672,-0.365742,-0.044431,0.791419,-0.286817,-0.235087,0.751041,-0.134091,-0.401025,0.622043,-0.141202,-0.314015,0.696260,-0.175472,0.175576,0.845278,-0.231909,-0.068891,0.792588,-0.069223,-0.050504,0.780844,-0.184329
517,5.170000,-0.061743,0.828537,-0.325901,-0.194435,0.752672,-0.365742,-0.044431,0.791419,-0.286817,-0.235161,0.751035,-0.134116,-0.400801,0.622099,-0.141195,-0.313954,0.696241,-0.175431,0.175693,0.845279,-0.231945,-0.068853,0.792607,-0.069197,-0.050587,0.780837,-0.184348
518,5.180000,-0.061749,0.828543,-0.325933,-0.194435,0.752672,-0.365742,-0.044457,0.791385,-0.286800,-0.235248,0.751078,-0.134112,-0.400408,0.621901,-0.141120,-0.313917,0.696314,-0.175455,0.175602,0.845310,-0.231925,-0.068891,0.792588,-0.069223,-0.050527,0.780840,-0.184255
519,5.190000,-0.061743,0.828537,-0.325901,-0.194435,0.752672,-0.365742,-0.044431,0.791419,-0.286817,-0.235306,0.751148,-0.134105,-0.401192,0.622417,-0.141171,-0.313972,0.696341,-0.175443,0.175544,0.845291,-0.231876,-0.068800,0.792580,-0.069187,-0.050267,0.780840,-0.184253
520,5.200000,-0.061705,0.828538,-0.325871,-0.194435,0.752672,-0.365742,-0.044431,0.791419,-0.286817,-0.235310,0.751177,-0.134194,-0.401120,0.622376,-0.141171,-0.313972,0.696341,-0.175443,0.175412,0.845340,-0.231876,-0.068800,0.792580,-0.069187,-0.050382,0.780834,-0.184231
521,5.210000,-0.061705,0.828538,-0.325871,-0.194478,0.752692,-0.365725,-0.044431,0.791419,-0.286817,-0.235270,0.751128,-0.134144,-0.401101,0.622479,-0.141134,-0.313864,0.696350,-0.175436,0.175514,0.845369,-0.231824,-0.068656,0.792529,-0.069169,-0.050303,0.780806,-0.184224
522,5.220000,-0.061705,0.828538,-0.325871,-0.194443,0.752679,-0.365758,-0.044431,0.791419,-0.286817,-0.235293,0.751178,-0.134178,-0.400563,0.622259,-0.141060,-0.313956,0.696397,-0.175433,0.175593,0.845393,-0.231805,-0.068622,0.792506,-0.069150,-0.050297,0.780801,-0.184196
523,5.230000,-0.061755,0.828534,-0.325950,-0.194470,0.752686,-0.365695,-0.044431,0.791419,-0.286817,-0.235236,0.751183,-0.134170,-0.401096,0.622506,-0.141039,-0.313837,0.696392,-0.175402,0.175817,0.845408,-0.231803,-0.068536,0.792474,-0.069140,-0.050221,0.780832,-0.184236
524,5.240000,-0.061705,0.828538,-0.325871,-0.194286,0.752724,-0.365749,-0.044431,0.791419,-0.286817,-0.235310,0.751177,-0.134194,-0.400647,0.622364,-0.141051,-0.313837,0.696392,-0.175402,0.175614,0.845405,-0.231745,-0.068606,0.792493,-0.069131,-0.050162,0.780820,-0.184159
525,5.250000,-0.061734,0.828527,-0.325950,-0.194443,0.752679,-0.365758,-0.044472,0.791443,-0.286804,-0.235236,0.751200,-0.134144,-0.400558,0.622374,-0.141051,-0.313926,0.696438,-0.175416,0.175696,0.845456,-0.231772,-0.068667,0.792520,-0.069138,-0.050047,0.780826,-0.184180
526,5.260000,-0.061682,0.828516,-0.325945,-0.194388,0.752702,-0.365720,-0.044431,0.791419,-0.286817,-0.235269,0.751204,-0.134180,-0.400558,0.622374,-0.141051,-0.313864,0.696419,-0.175374,0.175676,0.845475,-0.231678,-0.068582,0.792489,-0.069128,-0.050128,0.780817,-0.184142
527,5.270000,-0.061695,0.828528,-0.325920,-0.194322,0.752673,-0.365756,-0.044342,0.791401,-0.286824,-0.235286,0.751218,-0.134169,-0.400547,0.622432,-0.141044,-0.313797,0.696486,-0.175426,0.175676,0.845475,-0.231678,-0.068470,0.792502,-0.069104,-0.049984,0.780808,-0.184023
528,5.280000,-0.061822,0.828549,-0.325962,-0.194339,0.752735,-0.365740,-0.044431,0.791419,-0.286817,-0.235332,0.751243,-0.134164,-0.400547,0.622432,-0.141044,-0.313794,0.696538,-0.175402,0.175676,0.845475,-0.231678,-0.068521,0.792461,-0.069121,-0.050042,0.780804,-0.184050
529,5.290000,-0.061749,0.828543,-0.325933,-0.194470,0.752737,-0.365736,-0.044472,0.791443,-0.286804,-0.235348,0.751241,-0.134179,-0.400359,0.622421,-0.141009,-0.313754,0.696613,-0.175436,0.175676,0.845475,-0.231678,-0.068410,0.792473,-0.069097,-0.049984,0.780808,-0.184023
530,5.300000,-0.061769,0.828548,-0.325942,-0.194535,0.752759,-0.365763,-0.044472,0.791443,-0.286804,-0.235213,0.751285,-0.134196,-0.400758,0.622857,-0.141029,-0.313754,0.696613,-0.175436,0.175760,0.845441,-0.231674,-0.068158,0.792315,-0.069118,-0.049903,0.780750,-0.184001
531,5.310000,-0.061749,0.828543,-0.325933,-0.194578,0.752779,-0.365747,-0.044336,0.791451,-0.286850,-0.235167,0.751274,-0.134234,-0.400758,0.622857,-0.141029,-0.313581,0.696632,-0.175401,0.175882,0.845440,-0.231712,-0.068073,0.792301,-0.069159,-0.049880,0.780643,-0.184013
532,5.320000,-0.061755,0.828534,-0.325950,-0.194422,0.752771,-0.365756,-0.044431,0.791419,-0.286817,-0.235223,0.751295,-0.134210,-0.400758,0.622857,-0.141029,-0.313708,0.696698,-0.175412,0.175760,0.845441,-0.231674,-0.067879,0.792238,-0.069212,-0.049873,0.780554,-0.184029
533,5.330000,-0.061759,0.828557,-0.325915,-0.194348,0.752802,-0.365789,-0.044431,0.791419,-0.286817,-0.235216,0.751347,-0.134239,-0.401239,0.623316,-0.141124,-0.313726,0.696707,-0.175419,0.175882,0.845440,-0.231712,-0.068001,0.792232,-0.069196,-0.049840,0.780470,-0.184026
